Input Number, Run_Number, Result@ 100, X, Y, V, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-2, Run: 008, F, 1, 0, 0, 19, 22, 2, 16, 8
INVAR-2, Run: 009, F, 0, 2, 0, 20, 22, 0, 3, 19
INVAR-2, Run: 010, F, 1, 0, 0, 19, 22, 2, 18, 6
INVAR-2, Run: 011, F, 1, 0, 0, 19, 22, 2, 14, 10
INVAR-2, Run: 012, F, 1, 0, 0, 19, 22, 2, 18, 6
INVAR-2, Run: 013, F, 1, 0, 0, 19, 22, 2, 11, 13
INVAR-2, Run: 014, F, 1, 0, 0, 19, 22, 2, 17, 7
INVAR-2, Run: 015, F, 0, 2, 0, 19, 21, 3, 8, 16
INVAR-2, Run: 016, F, 0, 2, 0, 19, 21, 3, 7, 17
INVAR-2, Run: 017, F, 1, 0, 0, 19, 22, 2, 13, 11
INVAR-2, Run: 018, F, 1, 0, 0, 19, 22, 2, 10, 14
INVAR-2, Run: 019, F, 1, 0, 0, 18, 21, 5, 21, 5
INVAR-2, Run: 020, F, 1, 0, 0, 19, 22, 2, 18, 6
INVAR-2, Run: 021, F, 1, 0, 0, 19, 22, 2, 22, 2
INVAR-2, Run: 022, F, 1, 0, 0, 19, 22, 2, 16, 8
INVAR-2, Run: 023, F, 1, 0, 0, 19, 22, 2, 16, 8
INVAR-2, Run: 024, F, 1, 0, 0, 18, 21, 5, 17, 9
INVAR-2, Run: 025, F, 1, 0, 0, 19, 22, 2, 12, 12
INVAR-2, Run: 026, F, 1, 0, 0, 19, 22, 2, 19, 5
INVAR-2, Run: 027, F, 0, 2, 0, 20, 22, 0, 4, 18
INVAR-2, Run: 028, F, 1, 0, 0, 19, 22, 2, 18, 6
INVAR-2, Run: 029, F, 1, 0, 0, 19, 22, 2, 13, 11
INVAR-2, Run: 030, F, 1, 0, 0, 19, 22, 2, 19, 5
INVAR-2, Run: 031, F, 1, 0, 0, 19, 22, 2, 12, 12
INVAR-2, Run: 032, F, 1, 0, 0, 18, 21, 5, 21, 5
INVAR-2, Run: 033, F, 1, 0, 0, 18, 21, 5, 19, 7
INVAR-2, Run: 034, F, 1, 0, 0, 19, 22, 2, 22, 2
INVAR-2, Run: 035, F, 1, 0, 0, 19, 22, 2, 14, 10
INVAR-2, Run: 036, F, 1, 0, 0, 19, 22, 2, 16, 8
INVAR-2, Run: 037, F, 1, 0, 0, 19, 22, 2, 20, 4
INVAR-2, Run: 038, F, 0, 2, 0, 20, 22, 0, 6, 16
INVAR-2, Run: 039, F, 1, 0, 0, 19, 22, 2, 15, 9
INVAR-2, Run: 040, F, 0, 2, 0, 20, 22, 0, 1, 21
INVAR-2, Run: 041, F, 1, 0, 0, 19, 22, 2, 20, 4
INVAR-2, Run: 042, F, 1, 0, 0, 19, 22, 2, 20, 4
INVAR-2, Run: 043, F, 1, 0, 0, 19, 22, 2, 22, 2
INVAR-2, Run: 044, F, 1, 0, 0, 19, 22, 2, 19, 5
INVAR-2, Run: 045, F, 1, 0, 0, 19, 22, 2, 20, 4
INVAR-2, Run: 046, F, 1, 0, 0, 19, 22, 2, 10, 14
INVAR-2, Run: 047, F, 1, 0, 0, 19, 22, 2, 17, 7
INVAR-2, Run: 048, F, 1, 0, 0, 19, 22, 2, 16, 8
INVAR-2, Run: 049, F, 0, 2, 0, 19, 21, 3, 13, 11
INVAR-2, Run: 050, F, 1, 0, 0, 18, 21, 5, 21, 5
INVAR-2, Run: 051, F, 1, 0, 0, 19, 22, 2, 20, 4
INVAR-2, Run: 052, F, 1, 0, 0, 19, 22, 2, 20, 4
INVAR-2, Run: 053, F, 1, 0, 0, 19, 22, 2, 21, 3
INVAR-2, Run: 054, F, 0, 2, 0, 20, 22, 0, 12, 10
INVAR-2, Run: 055, F, 0, 2, 0, 19, 21, 3, 10, 14
INVAR-2, Run: 056, F, 0, 2, 0, 20, 22, 0, 9, 13
INVAR-2, Run: 057, F, 0, 2, 0, 20, 22, 0, 9, 13
INVAR-2, Run: 058, F, 0, 2, 0, 20, 22, 0, 1, 21
INVAR-2, Run: 059, F, 1, 0, 0, 19, 22, 2, 22, 2
INVAR-2, Run: 060, F, 0, 2, 0, 19, 21, 3, 6, 18
INVAR-2, Run: 061, F, 1, 0, 0, 17, 20, 8, 23, 5
INVAR-2, Run: 062, F, 0, 2, 0, 20, 22, 0, 5, 17
INVAR-2, Run: 063, F, 1, 0, 0, 19, 22, 2, 19, 5
INVAR-2, Run: 064, F, 0, 2, 0, 20, 22, 0, 11, 11
INVAR-2, Run: 065, F, 1, 0, 0, 19, 22, 2, 16, 8
INVAR-2, Run: 066, F, 1, 0, 0, 19, 22, 2, 13, 11
INVAR-2, Run: 067, F, 1, 0, 0, 19, 22, 2, 18, 6
INVAR-2, Run: 068, F, 0, 2, 0, 20, 22, 0, 3, 19
INVAR-2, Run: 069, F, 1, 0, 0, 19, 22, 2, 19, 5
INVAR-2, Run: 070, F, 1, 0, 0, 19, 22, 2, 12, 12
INVAR-2, Run: 071, F, 0, 2, 0, 20, 22, 0, 0, 22
INVAR-2, Run: 072, F, 1, 0, 0, 19, 22, 2, 11, 13
INVAR-2, Run: 073, F, 1, 0, 0, 19, 22, 2, 19, 5
INVAR-2, Run: 074, F, 0, 2, 0, 20, 22, 0, 1, 21
INVAR-2, Run: 075, F, 1, 0, 0, 19, 22, 2, 17, 7
INVAR-2, Run: 076, F, 1, 0, 0, 19, 22, 2, 17, 7
INVAR-2, Run: 077, F, 1, 0, 0, 19, 22, 2, 16, 8
INVAR-2, Run: 078, F, 1, 0, 0, 19, 22, 2, 19, 5
INVAR-2, Run: 079, F, 1, 0, 0, 19, 22, 2, 14, 10
INVAR-2, Run: 080, F, 1, 0, 0, 19, 22, 2, 16, 8
INVAR-2, Run: 081, F, 0, 2, 0, 19, 21, 3, 5, 19
INVAR-2, Run: 082, F, 1, 0, 0, 19, 22, 2, 12, 12
INVAR-2, Run: 083, F, 0, 2, 0, 20, 22, 0, 4, 18
INVAR-2, Run: 084, F, 1, 0, 0, 19, 22, 2, 17, 7
INVAR-2, Run: 085, F, 1, 0, 0, 19, 22, 2, 19, 5
INVAR-2, Run: 086, F, 1, 0, 0, 19, 22, 2, 23, 1
INVAR-2, Run: 087, F, 1, 0, 0, 19, 22, 2, 15, 9
INVAR-2, Run: 088, F, 1, 0, 0, 19, 22, 2, 19, 5
INVAR-2, Run: 089, F, 1, 0, 0, 19, 22, 2, 18, 6
INVAR-2, Run: 090, F, 1, 0, 0, 19, 22, 2, 18, 6
INVAR-2, Run: 091, F, 0, 2, 0, 19, 21, 3, 3, 21
INVAR-2, Run: 092, F, 0, 2, 0, 19, 21, 3, 5, 19
INVAR-2, Run: 093, F, 0, 2, 0, 19, 21, 3, 7, 17
INVAR-2, Run: 094, F, 1, 0, 0, 19, 22, 2, 16, 8
INVAR-2, Run: 095, F, 0, 2, 0, 20, 22, 0, 2, 20
INVAR-2, Run: 096, F, 0, 2, 0, 20, 22, 0, 4, 18
INVAR-2, Run: 097, F, 1, 0, 0, 19, 22, 2, 15, 9
INVAR-2, Run: 098, F, 1, 0, 0, 19, 22, 2, 17, 7
INVAR-2, Run: 099, F, 0, 2, 0, 19, 21, 3, 0, 24
INVAR-2, Run: 100, F, 1, 0, 0, 19, 22, 2, 19, 5
INVAR-20, Run: 001, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 002, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 003, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 004, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 005, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 006, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 007, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 008, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 009, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 010, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 011, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 012, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 013, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 014, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 015, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 016, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 017, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 018, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 019, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 020, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 021, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 022, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 023, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 024, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 025, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 026, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 027, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 028, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 029, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 030, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 031, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 032, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 033, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 034, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 035, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 036, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 037, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 038, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 039, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 040, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 041, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 042, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 043, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 044, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 045, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 046, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 047, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 048, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 049, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 050, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 051, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 052, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 053, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 054, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 055, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 056, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 057, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 058, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 059, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 060, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 061, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 062, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 063, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 064, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 065, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 066, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 067, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 068, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 069, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 070, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 071, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 072, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 073, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 074, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 075, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 076, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 077, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 078, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 079, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 080, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 081, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 082, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 083, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 084, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 085, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 086, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 087, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 088, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 089, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 090, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 091, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 092, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 093, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 094, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 095, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 096, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 097, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 098, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 099, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-20, Run: 100, F, 1, 0, 0, 30, 0, 0, 0, 0
INVAR-21, Run: 001, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 002, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 003, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 004, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 005, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 006, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 007, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 008, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 009, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 010, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 011, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 012, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 013, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 014, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 015, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 016, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 017, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 018, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 019, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 020, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 021, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 022, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 023, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 024, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 025, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 026, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 027, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 028, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 029, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 030, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 031, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 032, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 033, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 034, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 035, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 036, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 037, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 038, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 039, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 040, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 041, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 042, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 043, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 044, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 045, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 046, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 047, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 048, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 049, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 050, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 051, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 052, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 053, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 054, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 055, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 056, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 057, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 058, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 059, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 060, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 061, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 062, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 063, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 064, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 065, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 066, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 067, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 068, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 069, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 070, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 071, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 072, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 073, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 074, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 075, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 076, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 077, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 078, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 079, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 080, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 081, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 082, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 083, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 084, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 085, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 086, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 087, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 088, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 089, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 090, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 091, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 092, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 093, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 094, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 095, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 096, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 097, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 098, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 099, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-21, Run: 100, F, 1, 0, 0, 44, 0, 0, 0, 0
INVAR-22, Run: 001, F, 0, 2, 0, 7, 16, 0, 4, 12
INVAR-22, Run: 002, F, 0, 2, 0, 7, 16, 0, 2, 14
INVAR-22, Run: 003, F, 1, 0, 0, 6, 16, 2, 14, 4
INVAR-22, Run: 004, F, 1, 0, 0, 6, 16, 2, 13, 5
INVAR-22, Run: 005, F, 0, 2, 0, 7, 16, 0, 2, 14
INVAR-22, Run: 006, F, 1, 0, 0, 6, 16, 2, 14, 4
INVAR-22, Run: 007, F, 1, 0, 0, 6, 16, 2, 15, 3
INVAR-22, Run: 008, F, 1, 0, 0, 6, 16, 2, 11, 7
INVAR-22, Run: 009, F, 0, 2, 0, 7, 16, 0, 8, 8
INVAR-22, Run: 010, F, 1, 0, 0, 6, 16, 2, 18, 0
INVAR-22, Run: 011, F, 1, 0, 0, 6, 16, 2, 17, 1
INVAR-22, Run: 012, F, 0, 2, 0, 6, 15, 3, 3, 15
INVAR-22, Run: 013, F, 0, 2, 0, 6, 15, 3, 5, 13
INVAR-22, Run: 014, F, 1, 0, 0, 6, 16, 2, 11, 7
INVAR-22, Run: 015, F, 1, 0, 0, 6, 16, 2, 9, 9
INVAR-22, Run: 016, F, 1, 0, 0, 6, 16, 2, 12, 6
INVAR-22, Run: 017, F, 0, 2, 0, 7, 16, 0, 4, 12
INVAR-22, Run: 018, F, 1, 0, 0, 6, 16, 2, 10, 8
INVAR-22, Run: 019, F, 0, 2, 0, 7, 16, 0, 1, 15
INVAR-22, Run: 020, F, 1, 0, 0, 6, 16, 2, 12, 6
INVAR-22, Run: 021, F, 0, 2, 0, 7, 16, 0, 1, 15
INVAR-22, Run: 022, F, 1, 0, 0, 5, 15, 5, 17, 3
INVAR-22, Run: 023, F, 1, 0, 0, 6, 16, 2, 17, 1
INVAR-22, Run: 024, F, 0, 2, 0, 6, 15, 3, 1, 17
INVAR-22, Run: 025, F, 1, 0, 0, 6, 16, 2, 13, 5
INVAR-22, Run: 026, F, 1, 0, 0, 5, 15, 5, 17, 3
INVAR-22, Run: 027, F, 0, 2, 0, 7, 16, 0, 0, 16
INVAR-22, Run: 028, F, 0, 2, 0, 7, 16, 0, 1, 15
INVAR-22, Run: 029, F, 1, 0, 0, 6, 16, 2, 17, 1
INVAR-22, Run: 030, F, 1, 0, 0, 6, 16, 2, 12, 6
INVAR-22, Run: 031, F, 1, 0, 0, 6, 16, 2, 15, 3
INVAR-22, Run: 032, F, 1, 0, 0, 6, 16, 2, 15, 3
INVAR-22, Run: 033, F, 1, 0, 0, 6, 16, 2, 7, 11
INVAR-22, Run: 034, F, 1, 0, 0, 5, 15, 5, 14, 6
INVAR-22, Run: 035, F, 1, 0, 0, 5, 15, 5, 10, 10
INVAR-22, Run: 036, F, 1, 0, 0, 6, 16, 2, 15, 3
INVAR-22, Run: 037, F, 1, 0, 0, 6, 16, 2, 16, 2
INVAR-22, Run: 038, F, 1, 0, 0, 6, 16, 2, 14, 4
INVAR-22, Run: 039, F, 1, 0, 0, 6, 16, 2, 15, 3
INVAR-22, Run: 040, F, 0, 2, 0, 7, 16, 0, 1, 15
INVAR-22, Run: 041, F, 1, 0, 0, 6, 16, 2, 13, 5
INVAR-22, Run: 042, F, 1, 0, 0, 6, 16, 2, 14, 4
INVAR-22, Run: 043, F, 0, 2, 0, 7, 16, 0, 1, 15
INVAR-22, Run: 044, F, 1, 0, 0, 6, 16, 2, 11, 7
INVAR-22, Run: 045, F, 1, 0, 0, 6, 16, 2, 9, 9
INVAR-22, Run: 046, F, 1, 0, 0, 6, 16, 2, 14, 4
INVAR-22, Run: 047, F, 1, 0, 0, 6, 16, 2, 14, 4
INVAR-22, Run: 048, F, 0, 2, 0, 7, 16, 0, 8, 8
INVAR-22, Run: 049, F, 0, 2, 0, 7, 16, 0, 4, 12
INVAR-22, Run: 050, F, 0, 2, 0, 7, 16, 0, 1, 15
INVAR-22, Run: 051, F, 0, 2, 0, 7, 16, 0, 3, 13
INVAR-22, Run: 052, F, 0, 2, 0, 7, 16, 0, 2, 14
INVAR-22, Run: 053, F, 1, 0, 0, 6, 16, 2, 16, 2
INVAR-22, Run: 054, F, 1, 0, 0, 6, 16, 2, 14, 4
INVAR-22, Run: 055, F, 1, 0, 0, 6, 16, 2, 16, 2
INVAR-22, Run: 056, F, 1, 0, 0, 5, 15, 5, 14, 6
INVAR-22, Run: 057, F, 1, 0, 0, 6, 16, 2, 7, 11
INVAR-22, Run: 058, F, 1, 0, 0, 6, 16, 2, 14, 4
INVAR-22, Run: 059, F, 1, 0, 0, 6, 16, 2, 11, 7
INVAR-22, Run: 060, F, 1, 0, 0, 5, 15, 5, 15, 5
INVAR-22, Run: 061, F, 0, 2, 0, 7, 16, 0, 6, 10
INVAR-22, Run: 062, F, 1, 0, 0, 6, 16, 2, 13, 5
INVAR-22, Run: 063, F, 1, 0, 0, 6, 16, 2, 17, 1
INVAR-22, Run: 064, F, 0, 2, 0, 6, 15, 3, 2, 16
