Input Number, Run_Number, Result@ 100, PE, Y, M, X1, H, PO, CE, D, CO, A, B
INVAR-4, Run: 003, F, 0, 159, 0, 0, 1, 1, 0, 19, 180, 0, 0
INVAR-4, Run: 004, F, 0, 182, 0, 0, 1, 1, 0, 19, 214, 0, 1
INVAR-4, Run: 005, F, 0, 166, 0, 0, 1, 1, 0, 19, 190, 0, 1
INVAR-4, Run: 006, F, 0, 151, 0, 0, 1, 1, 0, 19, 168, 0, 0
INVAR-4, Run: 007, F, 0, 151, 0, 0, 1, 1, 0, 19, 168, 0, 0
INVAR-4, Run: 008, F, 0, 155, 0, 0, 1, 1, 0, 19, 174, 0, 0
INVAR-4, Run: 009, F, 0, 167, 0, 0, 1, 1, 0, 19, 192, 0, 0
INVAR-4, Run: 010, F, 0, 167, 0, 0, 1, 1, 0, 19, 192, 0, 0
INVAR-4, Run: 011, F, 0, 155, 0, 0, 1, 1, 0, 19, 174, 0, 0
INVAR-4, Run: 012, F, 0, 158, 0, 0, 1, 1, 0, 19, 178, 0, 1
INVAR-4, Run: 013, F, 0, 171, 0, 0, 1, 1, 0, 19, 198, 0, 0
INVAR-4, Run: 014, F, 0, 191, 0, 0, 1, 1, 0, 19, 228, 0, 0
INVAR-4, Run: 015, F, 0, 179, 0, 0, 1, 1, 0, 19, 210, 0, 0
INVAR-4, Run: 016, F, 0, 170, 0, 0, 1, 1, 0, 19, 196, 0, 1
INVAR-4, Run: 017, F, 0, 202, 0, 0, 1, 1, 0, 19, 244, 0, 1
INVAR-4, Run: 018, F, 0, 150, 0, 0, 1, 1, 0, 19, 166, 0, 1
INVAR-4, Run: 019, F, 0, 190, 0, 0, 1, 1, 0, 19, 226, 0, 1
INVAR-4, Run: 020, F, 0, 162, 0, 0, 1, 1, 0, 19, 184, 0, 1
INVAR-4, Run: 021, F, 0, 159, 0, 0, 1, 1, 0, 19, 180, 0, 0
INVAR-4, Run: 022, F, 0, 143, 0, 0, 1, 1, 0, 19, 156, 0, 0
INVAR-4, Run: 023, F, 0, 182, 0, 0, 1, 1, 0, 19, 214, 0, 1
INVAR-4, Run: 024, F, 0, 158, 0, 0, 1, 1, 0, 19, 178, 0, 1
INVAR-4, Run: 025, F, 0, 179, 0, 0, 1, 1, 0, 19, 210, 0, 0
INVAR-4, Run: 026, F, 0, 150, 0, 0, 1, 1, 0, 19, 166, 0, 1
INVAR-4, Run: 027, F, 0, 171, 0, 0, 1, 1, 0, 19, 198, 0, 0
INVAR-4, Run: 028, F, 0, 174, 0, 0, 1, 1, 0, 19, 202, 0, 1
INVAR-4, Run: 029, F, 0, 182, 0, 0, 1, 1, 0, 19, 214, 0, 1
INVAR-4, Run: 030, F, 0, 163, 0, 0, 1, 1, 0, 19, 186, 0, 0
INVAR-4, Run: 031, F, 0, 162, 0, 0, 1, 1, 0, 19, 184, 0, 1
INVAR-4, Run: 032, F, 0, 166, 0, 0, 1, 1, 0, 19, 190, 0, 1
INVAR-4, Run: 033, F, 0, 158, 0, 0, 1, 1, 0, 19, 178, 0, 1
INVAR-4, Run: 034, F, 0, 159, 0, 0, 1, 1, 0, 19, 180, 0, 0
INVAR-4, Run: 035, F, 0, 182, 0, 0, 1, 1, 0, 19, 214, 0, 1
INVAR-4, Run: 036, F, 0, 198, 0, 0, 1, 1, 0, 19, 238, 0, 1
INVAR-4, Run: 037, F, 0, 194, 0, 0, 1, 1, 0, 19, 232, 0, 1
INVAR-4, Run: 038, F, 0, 163, 0, 0, 1, 1, 0, 19, 186, 0, 0
INVAR-4, Run: 039, F, 0, 159, 0, 0, 1, 1, 0, 19, 180, 0, 0
INVAR-4, Run: 040, F, 0, 190, 0, 0, 1, 1, 0, 19, 226, 0, 1
INVAR-4, Run: 041, F, 0, 171, 0, 0, 1, 1, 0, 19, 198, 0, 0
INVAR-4, Run: 042, F, 0, 171, 0, 0, 1, 1, 0, 19, 198, 0, 0
INVAR-4, Run: 043, F, 0, 147, 0, 0, 1, 1, 0, 19, 162, 0, 0
INVAR-4, Run: 044, F, 0, 163, 0, 0, 1, 1, 0, 19, 186, 0, 0
INVAR-4, Run: 045, F, 0, 174, 0, 0, 1, 1, 0, 19, 202, 0, 1
INVAR-4, Run: 046, F, 0, 202, 0, 0, 1, 1, 0, 19, 244, 0, 1
INVAR-4, Run: 047, F, 0, 170, 0, 0, 1, 1, 0, 19, 196, 0, 1
INVAR-4, Run: 048, F, 0, 195, 0, 0, 1, 1, 0, 19, 234, 0, 0
INVAR-4, Run: 049, F, 0, 191, 0, 0, 1, 1, 0, 19, 228, 0, 0
INVAR-4, Run: 050, F, 0, 171, 0, 0, 1, 1, 0, 19, 198, 0, 0
INVAR-4, Run: 051, F, 0, 174, 0, 0, 1, 1, 0, 19, 202, 0, 1
INVAR-4, Run: 052, F, 0, 174, 0, 0, 1, 1, 0, 19, 202, 0, 1
INVAR-4, Run: 053, F, 0, 162, 0, 0, 1, 1, 0, 19, 184, 0, 1
INVAR-4, Run: 054, F, 0, 167, 0, 0, 1, 1, 0, 19, 192, 0, 0
INVAR-4, Run: 055, F, 0, 170, 0, 0, 1, 1, 0, 19, 196, 0, 1
INVAR-4, Run: 056, F, 0, 170, 0, 0, 1, 1, 0, 19, 196, 0, 1
INVAR-4, Run: 057, F, 0, 191, 0, 0, 1, 1, 0, 19, 228, 0, 0
INVAR-4, Run: 058, F, 0, 187, 0, 0, 1, 1, 0, 19, 222, 0, 0
INVAR-4, Run: 059, F, 0, 175, 0, 0, 1, 1, 0, 19, 204, 0, 0
INVAR-4, Run: 060, F, 0, 175, 0, 0, 1, 1, 0, 19, 204, 0, 0
INVAR-4, Run: 061, F, 0, 158, 0, 0, 1, 1, 0, 19, 178, 0, 1
INVAR-4, Run: 062, F, 0, 158, 0, 0, 1, 1, 0, 19, 178, 0, 1
INVAR-4, Run: 063, F, 0, 175, 0, 0, 1, 1, 0, 19, 204, 0, 0
INVAR-4, Run: 064, F, 0, 187, 0, 0, 1, 1, 0, 19, 222, 0, 0
INVAR-4, Run: 065, F, 0, 170, 0, 0, 1, 1, 0, 19, 196, 0, 1
INVAR-4, Run: 066, F, 0, 191, 0, 0, 1, 1, 0, 19, 228, 0, 0
INVAR-4, Run: 067, F, 0, 170, 0, 0, 1, 1, 0, 19, 196, 0, 1
INVAR-4, Run: 068, F, 0, 171, 0, 0, 1, 1, 0, 19, 198, 0, 0
INVAR-4, Run: 069, F, 0, 162, 0, 0, 1, 1, 0, 19, 184, 0, 1
INVAR-4, Run: 070, F, 0, 158, 0, 0, 1, 1, 0, 19, 178, 0, 1
INVAR-4, Run: 071, F, 0, 159, 0, 0, 1, 1, 0, 19, 180, 0, 0
INVAR-4, Run: 072, F, 0, 159, 0, 0, 1, 1, 0, 19, 180, 0, 0
INVAR-4, Run: 073, F, 0, 174, 0, 0, 1, 1, 0, 19, 202, 0, 1
INVAR-4, Run: 074, F, 0, 175, 0, 0, 1, 1, 0, 19, 204, 0, 0
INVAR-4, Run: 075, F, 0, 166, 0, 0, 1, 1, 0, 19, 190, 0, 1
INVAR-4, Run: 076, F, 0, 198, 0, 0, 1, 1, 0, 19, 238, 0, 1
INVAR-4, Run: 077, F, 0, 187, 0, 0, 1, 1, 0, 19, 222, 0, 0
INVAR-4, Run: 078, F, 0, 170, 0, 0, 1, 1, 0, 19, 196, 0, 1
INVAR-4, Run: 079, F, 0, 163, 0, 0, 1, 1, 0, 19, 186, 0, 0
INVAR-4, Run: 080, F, 0, 187, 0, 0, 1, 1, 0, 19, 222, 0, 0
INVAR-4, Run: 081, F, 0, 167, 0, 0, 1, 1, 0, 19, 192, 0, 0
INVAR-4, Run: 082, F, 0, 170, 0, 0, 1, 1, 0, 19, 196, 0, 1
INVAR-4, Run: 083, F, 0, 159, 0, 0, 1, 1, 0, 19, 180, 0, 0
INVAR-4, Run: 084, F, 0, 182, 0, 0, 1, 1, 0, 19, 214, 0, 1
INVAR-4, Run: 085, F, 0, 167, 0, 0, 1, 1, 0, 19, 192, 0, 0
INVAR-4, Run: 086, F, 0, 158, 0, 0, 1, 1, 0, 19, 178, 0, 1
INVAR-4, Run: 087, F, 0, 138, 0, 0, 1, 1, 0, 19, 148, 0, 1
INVAR-4, Run: 088, F, 0, 186, 0, 0, 1, 1, 0, 19, 220, 0, 1
INVAR-4, Run: 089, F, 0, 166, 0, 0, 1, 1, 0, 19, 190, 0, 1
INVAR-4, Run: 090, F, 0, 178, 0, 0, 1, 1, 0, 19, 208, 0, 1
INVAR-4, Run: 091, F, 0, 162, 0, 0, 1, 1, 0, 19, 184, 0, 1
INVAR-4, Run: 092, F, 0, 186, 0, 0, 1, 1, 0, 19, 220, 0, 1
INVAR-4, Run: 093, F, 0, 159, 0, 0, 1, 1, 0, 19, 180, 0, 0
INVAR-4, Run: 094, F, 0, 166, 0, 0, 1, 1, 0, 19, 190, 0, 1
INVAR-4, Run: 095, F, 0, 191, 0, 0, 1, 1, 0, 19, 228, 0, 0
INVAR-4, Run: 096, F, 0, 170, 0, 0, 1, 1, 0, 19, 196, 0, 1
INVAR-4, Run: 097, F, 0, 171, 0, 0, 1, 1, 0, 19, 198, 0, 0
INVAR-4, Run: 098, F, 0, 162, 0, 0, 1, 1, 0, 19, 184, 0, 1
INVAR-4, Run: 099, F, 0, 178, 0, 0, 1, 1, 0, 19, 208, 0, 1
INVAR-4, Run: 100, F, 0, 175, 0, 0, 1, 1, 0, 19, 204, 0, 0
INVAR-5, Run: 001, F, 0, 225, 0, 0, 1, 1, 0, 26, 258, 0, 0
INVAR-5, Run: 002, F, 0, 237, 0, 0, 1, 1, 0, 26, 276, 0, 0
INVAR-5, Run: 003, F, 0, 241, 0, 0, 1, 1, 0, 26, 282, 0, 0
INVAR-5, Run: 004, F, 0, 209, 0, 0, 1, 1, 0, 26, 234, 0, 0
INVAR-5, Run: 005, F, 0, 224, 0, 0, 1, 1, 0, 26, 256, 0, 1
INVAR-5, Run: 006, F, 0, 244, 0, 0, 1, 1, 0, 26, 286, 0, 1
INVAR-5, Run: 007, F, 0, 240, 0, 0, 1, 1, 0, 26, 280, 0, 1
INVAR-5, Run: 008, F, 0, 216, 0, 0, 1, 1, 0, 26, 244, 0, 1
INVAR-5, Run: 009, F, 0, 245, 0, 0, 1, 1, 0, 26, 288, 0, 0
INVAR-5, Run: 010, F, 0, 232, 0, 0, 1, 1, 0, 26, 268, 0, 1
INVAR-5, Run: 011, F, 0, 244, 0, 0, 1, 1, 0, 26, 286, 0, 1
INVAR-5, Run: 012, F, 0, 233, 0, 0, 1, 1, 0, 26, 270, 0, 0
INVAR-5, Run: 013, F, 0, 264, 0, 0, 1, 1, 0, 26, 316, 0, 1
INVAR-5, Run: 014, F, 0, 233, 0, 0, 1, 1, 0, 26, 270, 0, 0
INVAR-5, Run: 015, F, 0, 212, 0, 0, 1, 1, 0, 26, 238, 0, 1
INVAR-5, Run: 016, F, 0, 228, 0, 0, 1, 1, 0, 26, 262, 0, 1
INVAR-5, Run: 017, F, 0, 217, 0, 0, 1, 1, 0, 26, 246, 0, 0
INVAR-5, Run: 018, F, 0, 209, 0, 0, 1, 1, 0, 26, 234, 0, 0
INVAR-5, Run: 019, F, 0, 236, 0, 0, 1, 1, 0, 26, 274, 0, 1
INVAR-5, Run: 020, F, 0, 252, 0, 0, 1, 1, 0, 26, 298, 0, 1
INVAR-5, Run: 021, F, 0, 257, 0, 0, 1, 1, 0, 26, 306, 0, 0
INVAR-5, Run: 022, F, 0, 257, 0, 0, 1, 1, 0, 26, 306, 0, 0
INVAR-5, Run: 023, F, 0, 205, 0, 0, 1, 1, 0, 26, 228, 0, 0
INVAR-5, Run: 024, F, 0, 252, 0, 0, 1, 1, 0, 26, 298, 0, 1
INVAR-5, Run: 025, F, 0, 213, 0, 0, 1, 1, 0, 26, 240, 0, 0
INVAR-5, Run: 026, F, 0, 204, 0, 0, 1, 1, 0, 26, 226, 0, 1
INVAR-5, Run: 027, F, 0, 205, 0, 0, 1, 1, 0, 26, 228, 0, 0
INVAR-5, Run: 028, F, 0, 240, 0, 0, 1, 1, 0, 26, 280, 0, 1
INVAR-5, Run: 029, F, 0, 213, 0, 0, 1, 1, 0, 26, 240, 0, 0
INVAR-5, Run: 030, F, 0, 233, 0, 0, 1, 1, 0, 26, 270, 0, 0
INVAR-5, Run: 031, F, 0, 216, 0, 0, 1, 1, 0, 26, 244, 0, 1
INVAR-5, Run: 032, F, 0, 217, 0, 0, 1, 1, 0, 26, 246, 0, 0
INVAR-5, Run: 033, F, 0, 237, 0, 0, 1, 1, 0, 26, 276, 0, 0
INVAR-5, Run: 034, F, 0, 245, 0, 0, 1, 1, 0, 26, 288, 0, 0
INVAR-5, Run: 035, F, 0, 212, 0, 0, 1, 1, 0, 26, 238, 0, 1
INVAR-5, Run: 036, F, 0, 236, 0, 0, 1, 1, 0, 26, 274, 0, 1
INVAR-5, Run: 037, F, 0, 225, 0, 0, 1, 1, 0, 26, 258, 0, 0
INVAR-5, Run: 038, F, 0, 228, 0, 0, 1, 1, 0, 26, 262, 0, 1
INVAR-5, Run: 039, F, 0, 209, 0, 0, 1, 1, 0, 26, 234, 0, 0
INVAR-5, Run: 040, F, 0, 228, 0, 0, 1, 1, 0, 26, 262, 0, 1
INVAR-5, Run: 041, F, 0, 212, 0, 0, 1, 1, 0, 26, 238, 0, 1
INVAR-5, Run: 042, F, 0, 256, 0, 0, 1, 1, 0, 26, 304, 0, 1
INVAR-5, Run: 043, F, 0, 232, 0, 0, 1, 1, 0, 26, 268, 0, 1
INVAR-5, Run: 044, F, 0, 232, 0, 0, 1, 1, 0, 26, 268, 0, 1
INVAR-5, Run: 045, F, 0, 209, 0, 0, 1, 1, 0, 26, 234, 0, 0
INVAR-5, Run: 046, F, 0, 224, 0, 0, 1, 1, 0, 26, 256, 0, 1
INVAR-5, Run: 047, F, 0, 248, 0, 0, 1, 1, 0, 26, 292, 0, 1
INVAR-5, Run: 048, F, 0, 241, 0, 0, 1, 1, 0, 26, 282, 0, 0
INVAR-5, Run: 049, F, 0, 229, 0, 0, 1, 1, 0, 26, 264, 0, 0
INVAR-5, Run: 050, F, 0, 233, 0, 0, 1, 1, 0, 26, 270, 0, 0
INVAR-5, Run: 051, F, 0, 216, 0, 0, 1, 1, 0, 26, 244, 0, 1
INVAR-5, Run: 052, F, 0, 205, 0, 0, 1, 1, 0, 26, 228, 0, 0
INVAR-5, Run: 053, F, 0, 212, 0, 0, 1, 1, 0, 26, 238, 0, 1
INVAR-5, Run: 054, F, 0, 204, 0, 0, 1, 1, 0, 26, 226, 0, 1
INVAR-5, Run: 055, F, 0, 236, 0, 0, 1, 1, 0, 26, 274, 0, 1
INVAR-5, Run: 056, F, 0, 240, 0, 0, 1, 1, 0, 26, 280, 0, 1
INVAR-5, Run: 057, F, 0, 224, 0, 0, 1, 1, 0, 26, 256, 0, 1
INVAR-5, Run: 058, F, 0, 236, 0, 0, 1, 1, 0, 26, 274, 0, 1
INVAR-5, Run: 059, F, 0, 217, 0, 0, 1, 1, 0, 26, 246, 0, 0
INVAR-5, Run: 060, F, 0, 244, 0, 0, 1, 1, 0, 26, 286, 0, 1
INVAR-5, Run: 061, F, 0, 229, 0, 0, 1, 1, 0, 26, 264, 0, 0
INVAR-5, Run: 062, F, 0, 228, 0, 0, 1, 1, 0, 26, 262, 0, 1
INVAR-5, Run: 063, F, 0, 224, 0, 0, 1, 1, 0, 26, 256, 0, 1
INVAR-5, Run: 064, F, 0, 257, 0, 0, 1, 1, 0, 26, 306, 0, 0
INVAR-5, Run: 065, F, 0, 200, 0, 0, 1, 1, 0, 26, 220, 0, 1
INVAR-5, Run: 066, F, 0, 232, 0, 0, 1, 1, 0, 26, 268, 0, 1
INVAR-5, Run: 067, F, 0, 245, 0, 0, 1, 1, 0, 26, 288, 0, 0
INVAR-5, Run: 068, F, 0, 228, 0, 0, 1, 1, 0, 26, 262, 0, 1
INVAR-5, Run: 069, F, 0, 248, 0, 0, 1, 1, 0, 26, 292, 0, 1
INVAR-5, Run: 070, F, 0, 221, 0, 0, 1, 1, 0, 26, 252, 0, 0
INVAR-5, Run: 071, F, 0, 244, 0, 0, 1, 1, 0, 26, 286, 0, 1
INVAR-5, Run: 072, F, 0, 225, 0, 0, 1, 1, 0, 26, 258, 0, 0
INVAR-5, Run: 073, F, 0, 252, 0, 0, 1, 1, 0, 26, 298, 0, 1
INVAR-5, Run: 074, F, 0, 228, 0, 0, 1, 1, 0, 26, 262, 0, 1
INVAR-5, Run: 075, F, 0, 241, 0, 0, 1, 1, 0, 26, 282, 0, 0
INVAR-5, Run: 076, F, 0, 233, 0, 0, 1, 1, 0, 26, 270, 0, 0
INVAR-5, Run: 077, F, 0, 225, 0, 0, 1, 1, 0, 26, 258, 0, 0
INVAR-5, Run: 078, F, 0, 237, 0, 0, 1, 1, 0, 26, 276, 0, 0
INVAR-5, Run: 079, F, 0, 240, 0, 0, 1, 1, 0, 26, 280, 0, 1
INVAR-5, Run: 080, F, 0, 232, 0, 0, 1, 1, 0, 26, 268, 0, 1
INVAR-5, Run: 081, F, 0, 224, 0, 0, 1, 1, 0, 26, 256, 0, 1
INVAR-5, Run: 082, F, 0, 213, 0, 0, 1, 1, 0, 26, 240, 0, 0
INVAR-5, Run: 083, F, 0, 229, 0, 0, 1, 1, 0, 26, 264, 0, 0
INVAR-5, Run: 084, F, 0, 232, 0, 0, 1, 1, 0, 26, 268, 0, 1
INVAR-5, Run: 085, F, 0, 229, 0, 0, 1, 1, 0, 26, 264, 0, 0
INVAR-5, Run: 086, F, 0, 209, 0, 0, 1, 1, 0, 26, 234, 0, 0
INVAR-5, Run: 087, F, 0, 221, 0, 0, 1, 1, 0, 26, 252, 0, 0
INVAR-5, Run: 088, F, 0, 220, 0, 0, 1, 1, 0, 26, 250, 0, 1
INVAR-5, Run: 089, F, 0, 232, 0, 0, 1, 1, 0, 26, 268, 0, 1
INVAR-5, Run: 090, F, 0, 233, 0, 0, 1, 1, 0, 26, 270, 0, 0
INVAR-5, Run: 091, F, 0, 220, 0, 0, 1, 1, 0, 26, 250, 0, 1
INVAR-5, Run: 092, F, 0, 244, 0, 0, 1, 1, 0, 26, 286, 0, 1
INVAR-5, Run: 093, F, 0, 212, 0, 0, 1, 1, 0, 26, 238, 0, 1
INVAR-5, Run: 094, F, 0, 224, 0, 0, 1, 1, 0, 26, 256, 0, 1
INVAR-5, Run: 095, F, 0, 240, 0, 0, 1, 1, 0, 26, 280, 0, 1
INVAR-5, Run: 096, F, 0, 233, 0, 0, 1, 1, 0, 26, 270, 0, 0
INVAR-5, Run: 097, F, 0, 205, 0, 0, 1, 1, 0, 26, 228, 0, 0
INVAR-5, Run: 098, F, 0, 256, 0, 0, 1, 1, 0, 26, 304, 0, 1
INVAR-5, Run: 099, F, 0, 241, 0, 0, 1, 1, 0, 26, 282, 0, 0
INVAR-5, Run: 100, F, 0, 220, 0, 0, 1, 1, 0, 26, 250, 0, 1
INVAR-6, Run: 001, F, 0, 702, 0, 0, 1, 1, 0, 87, 790, 0, 1
INVAR-6, Run: 002, F, 0, 727, 0, 0, 1, 1, 0, 87, 828, 0, 0
INVAR-6, Run: 003, F, 0, 719, 0, 0, 1, 1, 0, 87, 816, 0, 0
INVAR-6, Run: 004, F, 0, 727, 0, 0, 1, 1, 0, 87, 828, 0, 0
INVAR-6, Run: 005, F, 0, 703, 0, 0, 1, 1, 0, 87, 792, 0, 0
INVAR-6, Run: 006, F, 0, 686, 0, 0, 1, 1, 0, 87, 766, 0, 1
INVAR-6, Run: 007, F, 0, 715, 0, 0, 1, 1, 0, 87, 810, 0, 0
INVAR-6, Run: 008, F, 0, 738, 0, 0, 1, 1, 0, 87, 844, 0, 1
INVAR-6, Run: 009, F, 0, 763, 0, 0, 1, 1, 0, 87, 882, 0, 0
INVAR-6, Run: 010, F, 0, 738, 0, 0, 1, 1, 0, 87, 844, 0, 1
INVAR-6, Run: 011, F, 0, 727, 0, 0, 1, 1, 0, 87, 828, 0, 0
INVAR-6, Run: 012, F, 0, 710, 0, 0, 1, 1, 0, 87, 802, 0, 1
INVAR-6, Run: 013, F, 0, 742, 0, 0, 1, 1, 0, 87, 850, 0, 1
INVAR-6, Run: 014, F, 0, 707, 0, 0, 1, 1, 0, 87, 798, 0, 0
INVAR-6, Run: 015, F, 0, 691, 0, 0, 1, 1, 0, 87, 774, 0, 0
INVAR-6, Run: 016, F, 0, 690, 0, 0, 1, 1, 0, 87, 772, 0, 1
INVAR-6, Run: 017, F, 0, 702, 0, 0, 1, 1, 0, 87, 790, 0, 1
INVAR-6, Run: 018, F, 0, 698, 0, 0, 1, 1, 0, 87, 784, 0, 1
INVAR-6, Run: 019, F, 0, 735, 0, 0, 1, 1, 0, 87, 840, 0, 0
INVAR-6, Run: 020, F, 0, 731, 0, 0, 1, 1, 0, 87, 834, 0, 0
INVAR-6, Run: 021, F, 0, 723, 0, 0, 1, 1, 0, 87, 822, 0, 0
INVAR-6, Run: 022, F, 0, 722, 0, 0, 1, 1, 0, 87, 820, 0, 1
INVAR-6, Run: 023, F, 0, 739, 0, 0, 1, 1, 0, 87, 846, 0, 0
INVAR-6, Run: 024, F, 0, 710, 0, 0, 1, 1, 0, 87, 802, 0, 1
INVAR-6, Run: 025, F, 0, 778, 0, 0, 1, 1, 0, 87, 904, 0, 1
INVAR-6, Run: 026, F, 0, 711, 0, 0, 1, 1, 0, 87, 804, 0, 0
INVAR-6, Run: 027, F, 0, 675, 0, 0, 1, 1, 0, 87, 750, 0, 0
INVAR-6, Run: 028, F, 0, 738, 0, 0, 1, 1, 0, 87, 844, 0, 1
INVAR-6, Run: 029, F, 0, 747, 0, 0, 1, 1, 0, 87, 858, 0, 0
