Input Number, Run_Number, Result@ 100, X, V, Y, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-3, Run: 068, F, 1, 0, 0, 39, 51, 2, 60, 32
INVAR-3, Run: 069, F, 1, 0, 0, 39, 51, 2, 72, 20
INVAR-3, Run: 070, F, 0, 0, 2, 39, 50, 3, 27, 65
INVAR-3, Run: 071, F, 0, 0, 2, 39, 50, 3, 25, 67
INVAR-3, Run: 072, F, 0, 0, 2, 39, 50, 3, 46, 46
INVAR-3, Run: 073, F, 1, 0, 0, 39, 51, 2, 68, 24
INVAR-3, Run: 074, F, 2, 0, 0, 38, 50, 4, 71, 21
INVAR-3, Run: 075, F, 1, 0, 0, 39, 51, 2, 76, 16
INVAR-3, Run: 076, F, 1, 0, 0, 39, 51, 2, 50, 42
INVAR-3, Run: 077, F, 1, 0, 0, 39, 51, 2, 54, 38
INVAR-3, Run: 078, F, 0, 0, 1, 38, 49, 6, 36, 57
INVAR-3, Run: 079, F, 0, 0, 2, 39, 50, 3, 21, 71
INVAR-3, Run: 080, F, 0, 39, 0, 40, 52, 0, 24, 29
INVAR-3, Run: 081, F, 1, 0, 0, 39, 51, 2, 66, 26
INVAR-3, Run: 082, F, 1, 0, 0, 39, 51, 2, 51, 41
INVAR-3, Run: 083, F, 1, 0, 0, 39, 51, 2, 62, 30
INVAR-3, Run: 084, F, 0, 0, 1, 38, 49, 6, 28, 65
INVAR-3, Run: 085, F, 1, 0, 0, 39, 51, 2, 54, 38
INVAR-3, Run: 086, F, 1, 0, 0, 39, 51, 2, 40, 52
INVAR-3, Run: 087, F, 1, 0, 0, 39, 51, 2, 56, 36
INVAR-3, Run: 088, F, 0, 0, 2, 39, 50, 3, 42, 50
INVAR-3, Run: 089, F, 1, 0, 0, 39, 51, 2, 80, 12
INVAR-3, Run: 090, F, 1, 0, 0, 39, 51, 2, 82, 10
INVAR-3, Run: 091, F, 0, 0, 2, 39, 50, 3, 17, 75
INVAR-3, Run: 092, F, 1, 0, 0, 39, 51, 2, 71, 21
INVAR-3, Run: 093, F, 0, 24, 0, 40, 52, 0, 10, 58
INVAR-3, Run: 094, F, 1, 0, 0, 39, 51, 2, 50, 42
INVAR-3, Run: 095, F, 0, 13, 0, 40, 52, 0, 37, 42
INVAR-3, Run: 096, F, 1, 0, 0, 39, 51, 2, 69, 23
INVAR-3, Run: 097, F, 0, 34, 0, 40, 52, 0, 19, 39
INVAR-3, Run: 098, F, 1, 0, 0, 39, 51, 2, 62, 30
INVAR-3, Run: 099, F, 1, 0, 0, 39, 51, 2, 44, 48
INVAR-3, Run: 100, F, 1, 0, 0, 39, 51, 2, 57, 35
INVAR-30, Run: 001, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 002, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 003, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 004, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 005, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 006, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 007, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 008, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 009, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 010, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 011, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 012, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 013, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 014, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 015, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 016, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 017, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 018, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 019, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 020, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 021, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 022, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 023, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 024, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 025, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 026, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 027, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 028, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 029, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 030, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 031, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 032, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 033, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 034, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 035, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 036, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 037, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 038, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 039, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 040, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 041, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 042, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 043, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 044, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 045, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 046, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 047, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 048, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 049, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 050, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 051, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 052, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 053, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 054, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 055, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 056, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 057, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 058, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 059, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 060, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 061, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 062, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 063, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 064, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 065, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 066, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 067, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 068, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 069, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 070, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 071, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 072, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 073, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 074, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 075, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 076, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 077, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 078, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 079, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 080, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 081, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 082, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 083, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 084, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 085, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 086, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 087, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 088, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 089, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 090, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 091, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 092, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 093, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 094, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 095, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 096, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 097, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 098, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 099, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-30, Run: 100, P, 0, 0, 2, 0, 33, 0, 0, 33
INVAR-31, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 030, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 031, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 032, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 033, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 034, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 035, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 036, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 037, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 038, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 039, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 040, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 041, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 042, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 043, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 044, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 045, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 046, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 047, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 048, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 049, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 050, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 051, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 052, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 053, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 054, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 055, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 056, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 057, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 058, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 059, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 060, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 061, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 062, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 063, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 064, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 065, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 066, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 067, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 068, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 069, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 070, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 071, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 072, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 073, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 074, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 075, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 076, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 077, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 078, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 079, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 080, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 081, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 082, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 083, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 084, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 085, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 086, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 087, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 088, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 089, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 090, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 091, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 092, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 093, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 094, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 095, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 096, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 097, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 098, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 099, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 100, P, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-32, Run: 001, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 002, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 003, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 004, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 005, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 006, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 007, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 008, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 009, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 010, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 011, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 012, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 013, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 014, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 015, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 016, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 017, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 018, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 019, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 020, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 021, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 022, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 023, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 024, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 025, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 026, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 027, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 028, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 029, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 030, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 031, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 032, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 033, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 034, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 035, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 036, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 037, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 038, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 039, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 040, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 041, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 042, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 043, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 044, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 045, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 046, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 047, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 048, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 049, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 050, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 051, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 052, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 053, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 054, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 055, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 056, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 057, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 058, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 059, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 060, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 061, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 062, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 063, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 064, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 065, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 066, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 067, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 068, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 069, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 070, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 071, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 072, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 073, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 074, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 075, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 076, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 077, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 078, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 079, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 080, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 081, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 082, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 083, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 084, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 085, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 086, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 087, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 088, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 089, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 090, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 091, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 092, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 093, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 094, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 095, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 096, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 097, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 098, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 099, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 100, P, 0, 0, 2, 0, 16, 0, 0, 16
INVAR-33, Run: 001, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 002, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 003, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 004, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 005, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 006, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 007, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 008, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 009, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 010, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 011, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 012, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 013, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 014, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 015, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 016, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 017, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 018, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 019, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 020, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 021, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 022, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 023, P, 0, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 024, P, 0, 0, 1, 0, 33, 0, 0, 33
