Input Number, Run_Number, Result@ 100, CE, D, X1, H, M, PO, Y, CO, PE, A, B
INVAR-2, Run: 089, P, 246, 0, 0, 0, 0, 0, 137, 0, 1, 168, 0
INVAR-2, Run: 090, P, 234, 0, 0, 0, 0, 0, 131, 0, 1, 168, 0
INVAR-2, Run: 091, P, 214, 0, 0, 0, 0, 0, 121, 0, 1, 168, 0
INVAR-2, Run: 092, P, 252, 0, 0, 0, 0, 0, 140, 0, 1, 168, 0
INVAR-2, Run: 093, P, 204, 0, 0, 0, 0, 0, 116, 0, 1, 168, 0
INVAR-2, Run: 094, P, 220, 2, 0, 0, 0, 0, 123, 0, 1, 168, 0
INVAR-2, Run: 095, P, 243, 1, 0, 0, 0, 0, 135, 0, 1, 168, 0
INVAR-2, Run: 096, P, 220, 0, 0, 0, 0, 0, 124, 0, 1, 168, 0
INVAR-2, Run: 097, P, 221, 1, 0, 0, 0, 0, 124, 0, 1, 168, 0
INVAR-2, Run: 098, P, 212, 0, 0, 0, 0, 0, 120, 0, 1, 168, 0
INVAR-2, Run: 099, P, 242, 2, 0, 0, 0, 0, 134, 0, 1, 168, 0
INVAR-2, Run: 100, P, 258, 2, 0, 0, 0, 0, 142, 0, 1, 168, 0
INVAR-3, Run: 001, P, 281, 3, 0, 0, 0, 0, 180, 0, 1, 492, 0
INVAR-3, Run: 002, P, 286, 0, 0, 0, 0, 0, 184, 0, 1, 492, 0
INVAR-3, Run: 003, P, 266, 0, 0, 0, 0, 0, 174, 0, 1, 492, 0
INVAR-3, Run: 004, P, 281, 1, 0, 0, 0, 0, 181, 0, 1, 492, 0
INVAR-3, Run: 005, P, 264, 0, 0, 0, 0, 0, 173, 0, 1, 492, 0
INVAR-3, Run: 006, P, 259, 1, 0, 0, 0, 0, 170, 0, 1, 492, 0
INVAR-3, Run: 007, P, 273, 1, 0, 0, 0, 0, 177, 0, 1, 492, 0
INVAR-3, Run: 008, P, 276, 0, 0, 0, 0, 0, 179, 0, 1, 492, 0
INVAR-3, Run: 009, P, 269, 1, 0, 0, 0, 0, 175, 0, 1, 492, 0
INVAR-3, Run: 010, P, 290, 0, 0, 0, 0, 0, 186, 0, 1, 492, 0
INVAR-3, Run: 011, P, 297, 3, 0, 0, 0, 0, 188, 0, 1, 492, 0
INVAR-3, Run: 012, P, 302, 0, 0, 0, 0, 0, 192, 0, 1, 492, 0
INVAR-3, Run: 013, P, 260, 2, 0, 0, 0, 0, 170, 0, 1, 492, 0
INVAR-3, Run: 014, P, 294, 0, 0, 0, 0, 0, 188, 0, 1, 492, 0
INVAR-3, Run: 015, P, 287, 3, 0, 0, 0, 0, 183, 0, 1, 492, 0
INVAR-3, Run: 016, P, 279, 1, 0, 0, 0, 0, 180, 0, 1, 492, 0
INVAR-3, Run: 017, P, 271, 1, 0, 0, 0, 0, 176, 0, 1, 492, 0
INVAR-3, Run: 018, P, 274, 0, 0, 0, 0, 0, 178, 0, 1, 492, 0
INVAR-3, Run: 019, P, 304, 0, 0, 0, 0, 0, 193, 0, 1, 492, 0
INVAR-3, Run: 020, P, 284, 0, 0, 0, 0, 0, 183, 0, 1, 492, 0
INVAR-3, Run: 021, P, 292, 0, 0, 0, 0, 0, 187, 0, 1, 492, 0
INVAR-3, Run: 022, P, 270, 0, 0, 0, 0, 0, 176, 0, 1, 492, 0
INVAR-3, Run: 023, P, 250, 0, 0, 0, 0, 0, 166, 0, 1, 492, 0
INVAR-3, Run: 024, P, 285, 1, 0, 0, 0, 0, 183, 0, 1, 492, 0
INVAR-3, Run: 025, P, 276, 0, 0, 0, 0, 0, 179, 0, 1, 492, 0
INVAR-3, Run: 026, P, 292, 0, 0, 0, 0, 0, 187, 0, 1, 492, 0
INVAR-3, Run: 027, P, 266, 0, 0, 0, 0, 0, 174, 0, 1, 492, 0
INVAR-3, Run: 028, P, 264, 0, 0, 0, 0, 0, 173, 0, 1, 492, 0
INVAR-3, Run: 029, P, 298, 0, 0, 0, 0, 0, 190, 0, 1, 492, 0
INVAR-3, Run: 030, P, 299, 1, 0, 0, 0, 0, 190, 0, 1, 492, 0
INVAR-3, Run: 031, P, 250, 2, 0, 0, 0, 0, 165, 0, 1, 492, 0
INVAR-3, Run: 032, P, 312, 0, 0, 0, 0, 0, 197, 0, 1, 492, 0
INVAR-3, Run: 033, P, 253, 1, 0, 0, 0, 0, 167, 0, 1, 492, 0
INVAR-3, Run: 034, P, 324, 0, 0, 0, 0, 0, 203, 0, 1, 492, 0
INVAR-3, Run: 035, P, 274, 0, 0, 0, 0, 0, 178, 0, 1, 492, 0
INVAR-3, Run: 036, P, 308, 0, 0, 0, 0, 0, 195, 0, 1, 492, 0
INVAR-3, Run: 037, P, 291, 1, 0, 0, 0, 0, 186, 0, 1, 492, 0
INVAR-3, Run: 038, P, 270, 2, 0, 0, 0, 0, 175, 0, 1, 492, 0
INVAR-3, Run: 039, P, 274, 0, 0, 0, 0, 0, 178, 0, 1, 492, 0
INVAR-3, Run: 040, P, 291, 1, 0, 0, 0, 0, 186, 0, 1, 492, 0
INVAR-3, Run: 041, P, 262, 0, 0, 0, 0, 0, 172, 0, 1, 492, 0
INVAR-3, Run: 042, P, 280, 0, 0, 0, 0, 0, 181, 0, 1, 492, 0
INVAR-3, Run: 043, P, 259, 3, 0, 0, 0, 0, 169, 0, 1, 492, 0
INVAR-3, Run: 044, P, 262, 0, 0, 0, 0, 0, 172, 0, 1, 492, 0
INVAR-3, Run: 045, P, 301, 1, 0, 0, 0, 0, 191, 0, 1, 492, 0
INVAR-3, Run: 046, P, 279, 1, 0, 0, 0, 0, 180, 0, 1, 492, 0
INVAR-3, Run: 047, P, 250, 0, 0, 0, 0, 0, 166, 0, 1, 492, 0
INVAR-3, Run: 048, P, 278, 0, 0, 0, 0, 0, 180, 0, 1, 492, 0
INVAR-3, Run: 049, P, 305, 1, 0, 0, 0, 0, 193, 0, 1, 492, 0
INVAR-3, Run: 050, P, 300, 0, 0, 0, 0, 0, 191, 0, 1, 492, 0
INVAR-3, Run: 051, P, 264, 4, 0, 0, 0, 0, 171, 0, 1, 492, 0
INVAR-3, Run: 052, P, 322, 4, 0, 0, 0, 0, 200, 0, 1, 492, 0
INVAR-3, Run: 053, P, 279, 1, 0, 0, 0, 0, 180, 0, 1, 492, 0
INVAR-3, Run: 054, P, 308, 2, 0, 0, 0, 0, 194, 0, 1, 492, 0
INVAR-3, Run: 055, P, 291, 1, 0, 0, 0, 0, 186, 0, 1, 492, 0
INVAR-3, Run: 056, P, 251, 1, 0, 0, 0, 0, 166, 0, 1, 492, 0
INVAR-3, Run: 057, P, 286, 0, 0, 0, 0, 0, 184, 0, 1, 492, 0
INVAR-3, Run: 058, P, 250, 0, 0, 0, 0, 0, 166, 0, 1, 492, 0
INVAR-3, Run: 059, P, 305, 3, 0, 0, 0, 0, 192, 0, 1, 492, 0
INVAR-3, Run: 060, P, 290, 0, 0, 0, 0, 0, 186, 0, 1, 492, 0
INVAR-3, Run: 061, P, 289, 1, 0, 0, 0, 0, 185, 0, 1, 492, 0
INVAR-3, Run: 062, P, 298, 0, 0, 0, 0, 0, 190, 0, 1, 492, 0
INVAR-3, Run: 063, P, 295, 3, 0, 0, 0, 0, 187, 0, 1, 492, 0
INVAR-3, Run: 064, P, 283, 1, 0, 0, 0, 0, 182, 0, 1, 492, 0
INVAR-3, Run: 065, P, 270, 0, 0, 0, 0, 0, 176, 0, 1, 492, 0
INVAR-3, Run: 066, P, 257, 3, 0, 0, 0, 0, 168, 0, 1, 492, 0
INVAR-3, Run: 067, P, 302, 0, 0, 0, 0, 0, 192, 0, 1, 492, 0
INVAR-3, Run: 068, P, 281, 1, 0, 0, 0, 0, 181, 0, 1, 492, 0
INVAR-3, Run: 069, P, 268, 2, 0, 0, 0, 0, 174, 0, 1, 492, 0
INVAR-3, Run: 070, P, 259, 1, 0, 0, 0, 0, 170, 0, 1, 492, 0
INVAR-3, Run: 071, P, 269, 1, 0, 0, 0, 0, 175, 0, 1, 492, 0
INVAR-3, Run: 072, P, 272, 0, 0, 0, 0, 0, 177, 0, 1, 492, 0
INVAR-3, Run: 073, P, 288, 0, 0, 0, 0, 0, 185, 0, 1, 492, 0
INVAR-3, Run: 074, P, 299, 1, 0, 0, 0, 0, 190, 0, 1, 492, 0
INVAR-3, Run: 075, P, 258, 0, 0, 0, 0, 0, 170, 0, 1, 492, 0
INVAR-3, Run: 076, P, 293, 1, 0, 0, 0, 0, 187, 0, 1, 492, 0
INVAR-3, Run: 077, P, 278, 0, 0, 0, 0, 0, 180, 0, 1, 492, 0
INVAR-3, Run: 078, P, 284, 0, 0, 0, 0, 0, 183, 0, 1, 492, 0
INVAR-3, Run: 079, P, 280, 0, 0, 0, 0, 0, 181, 0, 1, 492, 0
INVAR-3, Run: 080, P, 306, 0, 0, 0, 0, 0, 194, 0, 1, 492, 0
INVAR-3, Run: 081, P, 279, 1, 0, 0, 0, 0, 180, 0, 1, 492, 0
INVAR-3, Run: 082, P, 286, 2, 0, 0, 0, 0, 183, 0, 1, 492, 0
INVAR-3, Run: 083, P, 298, 2, 0, 0, 0, 0, 189, 0, 1, 492, 0
INVAR-3, Run: 084, P, 285, 1, 0, 0, 0, 0, 183, 0, 1, 492, 0
INVAR-3, Run: 085, P, 266, 2, 0, 0, 0, 0, 173, 0, 1, 492, 0
INVAR-3, Run: 086, P, 314, 0, 0, 0, 0, 0, 198, 0, 1, 492, 0
INVAR-3, Run: 087, P, 294, 0, 0, 0, 0, 0, 188, 0, 1, 492, 0
INVAR-3, Run: 088, P, 316, 0, 0, 0, 0, 0, 199, 0, 1, 492, 0
INVAR-3, Run: 089, P, 278, 0, 0, 0, 0, 0, 180, 0, 1, 492, 0
INVAR-3, Run: 090, P, 284, 0, 0, 0, 0, 0, 183, 0, 1, 492, 0
INVAR-3, Run: 091, P, 269, 1, 0, 0, 0, 0, 175, 0, 1, 492, 0
INVAR-3, Run: 092, P, 311, 1, 0, 0, 0, 0, 196, 0, 1, 492, 0
INVAR-3, Run: 093, P, 260, 0, 0, 0, 0, 0, 171, 0, 1, 492, 0
INVAR-3, Run: 094, P, 302, 0, 0, 0, 0, 0, 192, 0, 1, 492, 0
INVAR-3, Run: 095, P, 281, 1, 0, 0, 0, 0, 181, 0, 1, 492, 0
INVAR-3, Run: 096, P, 283, 1, 0, 0, 0, 0, 182, 0, 1, 492, 0
INVAR-3, Run: 097, P, 266, 0, 0, 0, 0, 0, 174, 0, 1, 492, 0
INVAR-3, Run: 098, P, 302, 0, 0, 0, 0, 0, 192, 0, 1, 492, 0
INVAR-3, Run: 099, P, 272, 0, 0, 0, 0, 0, 177, 0, 1, 492, 0
INVAR-3, Run: 100, P, 281, 1, 0, 0, 0, 0, 181, 0, 1, 492, 0
INVAR-4, Run: 001, P, 0, 201, 0, 1, 0, 1, 27, 118, 0, 0, 1
INVAR-4, Run: 002, P, 0, 215, 0, 1, 0, 1, 20, 118, 0, 0, 1
INVAR-4, Run: 003, P, 0, 229, 0, 1, 0, 1, 13, 118, 0, 0, 1
INVAR-4, Run: 004, P, 0, 201, 0, 1, 0, 1, 27, 118, 0, 0, 1
INVAR-4, Run: 005, P, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1
INVAR-4, Run: 006, P, 0, 221, 0, 1, 0, 1, 17, 118, 0, 0, 1
INVAR-4, Run: 007, P, 0, 229, 0, 1, 0, 1, 13, 118, 0, 0, 1
INVAR-4, Run: 008, P, 0, 243, 0, 1, 0, 1, 6, 118, 0, 0, 1
INVAR-4, Run: 009, P, 0, 229, 0, 1, 0, 1, 13, 118, 0, 0, 1
INVAR-4, Run: 010, P, 0, 237, 0, 1, 0, 1, 9, 118, 0, 0, 1
INVAR-4, Run: 011, P, 0, 231, 0, 1, 0, 1, 12, 118, 0, 0, 1
INVAR-4, Run: 012, P, 0, 211, 0, 1, 0, 1, 22, 118, 0, 0, 1
INVAR-4, Run: 013, P, 0, 213, 0, 1, 0, 1, 21, 118, 0, 0, 1
INVAR-4, Run: 014, P, 0, 233, 0, 1, 0, 1, 11, 118, 0, 0, 1
INVAR-4, Run: 015, P, 0, 197, 0, 1, 0, 1, 29, 118, 0, 0, 1
INVAR-4, Run: 016, P, 0, 225, 0, 1, 0, 1, 15, 118, 0, 0, 1
INVAR-4, Run: 017, P, 0, 213, 0, 1, 0, 1, 21, 118, 0, 0, 1
INVAR-4, Run: 018, P, 7, 262, 0, 1, 0, 1, 0, 118, 0, 0, 1
INVAR-4, Run: 019, P, 0, 195, 0, 1, 0, 1, 30, 118, 0, 0, 1
INVAR-4, Run: 020, P, 0, 219, 0, 1, 0, 1, 18, 118, 0, 0, 1
INVAR-4, Run: 021, P, 0, 199, 0, 1, 0, 1, 28, 118, 0, 0, 1
INVAR-4, Run: 022, P, 0, 229, 0, 1, 0, 1, 13, 118, 0, 0, 1
INVAR-4, Run: 023, P, 0, 215, 0, 1, 0, 1, 20, 118, 0, 0, 1
INVAR-4, Run: 024, P, 0, 217, 0, 1, 0, 1, 19, 118, 0, 0, 1
INVAR-4, Run: 025, P, 1, 242, 0, 1, 0, 1, 7, 118, 0, 0, 1
INVAR-4, Run: 026, P, 0, 235, 0, 1, 0, 1, 10, 118, 0, 0, 1
INVAR-4, Run: 027, P, 0, 209, 0, 1, 0, 1, 23, 118, 0, 0, 1
INVAR-4, Run: 028, P, 0, 199, 0, 1, 0, 1, 28, 118, 0, 0, 1
INVAR-4, Run: 029, P, 0, 189, 0, 1, 0, 1, 33, 118, 0, 0, 1
INVAR-4, Run: 030, P, 0, 233, 0, 1, 0, 1, 11, 118, 0, 0, 1
INVAR-4, Run: 031, P, 1, 236, 0, 1, 0, 1, 10, 118, 0, 0, 1
INVAR-4, Run: 032, P, 1, 252, 0, 1, 0, 1, 2, 118, 0, 0, 1
INVAR-4, Run: 033, P, 0, 253, 0, 1, 0, 1, 1, 118, 0, 0, 1
INVAR-4, Run: 034, P, 0, 233, 0, 1, 0, 1, 11, 118, 0, 0, 1
INVAR-4, Run: 035, P, 0, 217, 0, 1, 0, 1, 19, 118, 0, 0, 1
INVAR-4, Run: 036, P, 0, 231, 0, 1, 0, 1, 12, 118, 0, 0, 1
INVAR-4, Run: 037, P, 0, 239, 0, 1, 0, 1, 8, 118, 0, 0, 1
INVAR-4, Run: 038, P, 0, 209, 0, 1, 0, 1, 23, 118, 0, 0, 1
INVAR-4, Run: 039, P, 0, 189, 0, 1, 0, 1, 33, 118, 0, 0, 1
INVAR-4, Run: 040, P, 0, 207, 0, 1, 0, 1, 24, 118, 0, 0, 1
INVAR-4, Run: 041, P, 0, 207, 0, 1, 0, 1, 24, 118, 0, 0, 1
INVAR-4, Run: 042, P, 0, 195, 0, 1, 0, 1, 30, 118, 0, 0, 1
INVAR-4, Run: 043, P, 0, 191, 0, 1, 0, 1, 32, 118, 0, 0, 1
INVAR-4, Run: 044, P, 0, 209, 0, 1, 0, 1, 23, 118, 0, 0, 1
INVAR-4, Run: 045, P, 0, 229, 0, 1, 0, 1, 13, 118, 0, 0, 1
INVAR-4, Run: 046, P, 0, 227, 0, 1, 0, 1, 14, 118, 0, 0, 1
INVAR-4, Run: 047, P, 0, 235, 0, 1, 0, 1, 10, 118, 0, 0, 1
INVAR-4, Run: 048, P, 0, 217, 0, 1, 0, 1, 19, 118, 0, 0, 1
INVAR-4, Run: 049, P, 0, 183, 0, 1, 0, 1, 36, 118, 0, 0, 1
INVAR-4, Run: 050, P, 0, 235, 0, 1, 0, 1, 10, 118, 0, 0, 1
INVAR-4, Run: 051, P, 0, 211, 0, 1, 0, 1, 22, 118, 0, 0, 1
INVAR-4, Run: 052, P, 0, 193, 0, 1, 0, 1, 31, 118, 0, 0, 1
INVAR-4, Run: 053, P, 0, 211, 0, 1, 0, 1, 22, 118, 0, 0, 1
INVAR-4, Run: 054, P, 0, 219, 0, 1, 0, 1, 18, 118, 0, 0, 1
INVAR-4, Run: 055, P, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1
INVAR-4, Run: 056, P, 0, 187, 0, 1, 0, 1, 34, 118, 0, 0, 1
INVAR-4, Run: 057, P, 0, 219, 0, 1, 0, 1, 18, 118, 0, 0, 1
INVAR-4, Run: 058, P, 0, 231, 0, 1, 0, 1, 12, 118, 0, 0, 1
INVAR-4, Run: 059, P, 0, 225, 0, 1, 0, 1, 15, 118, 0, 0, 1
INVAR-4, Run: 060, P, 0, 191, 0, 1, 0, 1, 32, 118, 0, 0, 1
INVAR-4, Run: 061, P, 0, 191, 0, 1, 0, 1, 32, 118, 0, 0, 1
INVAR-4, Run: 062, P, 0, 215, 0, 1, 0, 1, 20, 118, 0, 0, 1
INVAR-4, Run: 063, P, 0, 237, 0, 1, 0, 1, 9, 118, 0, 0, 1
INVAR-4, Run: 064, P, 0, 221, 0, 1, 0, 1, 17, 118, 0, 0, 1
INVAR-4, Run: 065, P, 0, 227, 0, 1, 0, 1, 14, 118, 0, 0, 1
INVAR-4, Run: 066, P, 0, 197, 0, 1, 0, 1, 29, 118, 0, 0, 1
INVAR-4, Run: 067, P, 0, 199, 0, 1, 0, 1, 28, 118, 0, 0, 1
INVAR-4, Run: 068, P, 0, 209, 0, 1, 0, 1, 23, 118, 0, 0, 1
INVAR-4, Run: 069, P, 0, 231, 0, 1, 0, 1, 12, 118, 0, 0, 1
INVAR-4, Run: 070, P, 0, 211, 0, 1, 0, 1, 22, 118, 0, 0, 1
INVAR-4, Run: 071, P, 0, 195, 0, 1, 0, 1, 30, 118, 0, 0, 1
INVAR-4, Run: 072, P, 4, 259, 0, 1, 0, 1, 0, 118, 0, 0, 1
INVAR-4, Run: 073, P, 0, 177, 0, 1, 0, 1, 39, 118, 0, 0, 1
INVAR-4, Run: 074, P, 0, 221, 0, 1, 0, 1, 17, 118, 0, 0, 1
INVAR-4, Run: 075, P, 0, 237, 0, 1, 0, 1, 9, 118, 0, 0, 1
INVAR-4, Run: 076, P, 0, 201, 0, 1, 0, 1, 27, 118, 0, 0, 1
INVAR-4, Run: 077, P, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1
INVAR-4, Run: 078, P, 0, 201, 0, 1, 0, 1, 27, 118, 0, 0, 1
INVAR-4, Run: 079, P, 0, 225, 0, 1, 0, 1, 15, 118, 0, 0, 1
INVAR-4, Run: 080, P, 0, 239, 0, 1, 0, 1, 8, 118, 0, 0, 1
INVAR-4, Run: 081, P, 0, 225, 0, 1, 0, 1, 15, 118, 0, 0, 1
INVAR-4, Run: 082, P, 1, 206, 0, 1, 0, 1, 25, 118, 0, 0, 1
INVAR-4, Run: 083, P, 0, 231, 0, 1, 0, 1, 12, 118, 0, 0, 1
INVAR-4, Run: 084, P, 0, 229, 0, 1, 0, 1, 13, 118, 0, 0, 1
INVAR-4, Run: 085, P, 0, 247, 0, 1, 0, 1, 4, 118, 0, 0, 1
INVAR-4, Run: 086, P, 0, 171, 0, 1, 0, 1, 42, 118, 0, 0, 1
INVAR-4, Run: 087, P, 0, 197, 0, 1, 0, 1, 29, 118, 0, 0, 1
INVAR-4, Run: 088, P, 0, 215, 0, 1, 0, 1, 20, 118, 0, 0, 1
INVAR-4, Run: 089, P, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1
INVAR-4, Run: 090, P, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1
INVAR-4, Run: 091, P, 0, 213, 0, 1, 0, 1, 21, 118, 0, 0, 1
INVAR-4, Run: 092, P, 0, 229, 0, 1, 0, 1, 13, 118, 0, 0, 1
INVAR-4, Run: 093, P, 0, 203, 0, 1, 0, 1, 26, 118, 0, 0, 1
INVAR-4, Run: 094, P, 0, 229, 0, 1, 0, 1, 13, 118, 0, 0, 1
INVAR-4, Run: 095, P, 0, 199, 0, 1, 0, 1, 28, 118, 0, 0, 1
INVAR-4, Run: 096, P, 0, 253, 0, 1, 0, 1, 1, 118, 0, 0, 1
INVAR-4, Run: 097, P, 0, 213, 0, 1, 0, 1, 21, 118, 0, 0, 1
INVAR-4, Run: 098, P, 0, 229, 0, 1, 0, 1, 13, 118, 0, 0, 1
INVAR-4, Run: 099, P, 0, 199, 0, 1, 0, 1, 28, 118, 0, 0, 1
INVAR-4, Run: 100, P, 1, 254, 0, 1, 0, 1, 1, 118, 0, 0, 1
INVAR-5, Run: 001, P, 0, 248, 0, 1, 0, 1, 49, 160, 0, 0, 1
INVAR-5, Run: 002, P, 0, 242, 0, 1, 0, 1, 52, 160, 0, 0, 1
INVAR-5, Run: 003, P, 0, 202, 0, 1, 0, 1, 72, 160, 0, 0, 1
INVAR-5, Run: 004, P, 0, 218, 0, 1, 0, 1, 64, 160, 0, 0, 1
INVAR-5, Run: 005, P, 0, 202, 0, 1, 0, 1, 72, 160, 0, 0, 1
INVAR-5, Run: 006, P, 0, 246, 0, 1, 0, 1, 50, 160, 0, 0, 1
INVAR-5, Run: 007, P, 0, 200, 0, 1, 0, 1, 73, 160, 0, 0, 1
INVAR-5, Run: 008, P, 0, 224, 0, 1, 0, 1, 61, 160, 0, 0, 1
INVAR-5, Run: 009, P, 0, 220, 0, 1, 0, 1, 63, 160, 0, 0, 1
INVAR-5, Run: 010, P, 0, 260, 0, 1, 0, 1, 43, 160, 0, 0, 1
INVAR-5, Run: 011, P, 0, 228, 0, 1, 0, 1, 59, 160, 0, 0, 1
INVAR-5, Run: 012, P, 0, 204, 0, 1, 0, 1, 71, 160, 0, 0, 1
INVAR-5, Run: 013, P, 0, 184, 0, 1, 0, 1, 81, 160, 0, 0, 1
INVAR-5, Run: 014, P, 0, 194, 0, 1, 0, 1, 76, 160, 0, 0, 1
INVAR-5, Run: 015, P, 0, 236, 0, 1, 0, 1, 55, 160, 0, 0, 1
INVAR-5, Run: 016, P, 0, 236, 0, 1, 0, 1, 55, 160, 0, 0, 1
INVAR-5, Run: 017, P, 0, 232, 0, 1, 0, 1, 57, 160, 0, 0, 1
INVAR-5, Run: 018, P, 0, 188, 0, 1, 0, 1, 79, 160, 0, 0, 1
INVAR-5, Run: 019, P, 0, 200, 0, 1, 0, 1, 73, 160, 0, 0, 1
INVAR-5, Run: 020, P, 0, 224, 0, 1, 0, 1, 61, 160, 0, 0, 1
INVAR-5, Run: 021, P, 0, 200, 0, 1, 0, 1, 73, 160, 0, 0, 1
INVAR-5, Run: 022, P, 0, 208, 0, 1, 0, 1, 69, 160, 0, 0, 1
INVAR-5, Run: 023, P, 0, 240, 0, 1, 0, 1, 53, 160, 0, 0, 1
INVAR-5, Run: 024, P, 0, 226, 0, 1, 0, 1, 60, 160, 0, 0, 1
INVAR-5, Run: 025, P, 0, 194, 0, 1, 0, 1, 76, 160, 0, 0, 1
INVAR-5, Run: 026, P, 0, 222, 0, 1, 0, 1, 62, 160, 0, 0, 1
INVAR-5, Run: 027, P, 0, 252, 0, 1, 0, 1, 47, 160, 0, 0, 1
INVAR-5, Run: 028, P, 0, 200, 0, 1, 0, 1, 73, 160, 0, 0, 1
INVAR-5, Run: 029, P, 0, 254, 0, 1, 0, 1, 46, 160, 0, 0, 1
INVAR-5, Run: 030, P, 0, 228, 0, 1, 0, 1, 59, 160, 0, 0, 1
INVAR-5, Run: 031, P, 0, 208, 0, 1, 0, 1, 69, 160, 0, 0, 1
INVAR-5, Run: 032, P, 0, 210, 0, 1, 0, 1, 68, 160, 0, 0, 1
INVAR-5, Run: 033, P, 0, 244, 0, 1, 0, 1, 51, 160, 0, 0, 1
INVAR-5, Run: 034, P, 0, 186, 0, 1, 0, 1, 80, 160, 0, 0, 1
INVAR-5, Run: 035, P, 0, 218, 0, 1, 0, 1, 64, 160, 0, 0, 1
INVAR-5, Run: 036, P, 0, 238, 0, 1, 0, 1, 54, 160, 0, 0, 1
INVAR-5, Run: 037, P, 0, 236, 0, 1, 0, 1, 55, 160, 0, 0, 1
INVAR-5, Run: 038, P, 0, 236, 0, 1, 0, 1, 55, 160, 0, 0, 1
INVAR-5, Run: 039, P, 0, 224, 0, 1, 0, 1, 61, 160, 0, 0, 1
INVAR-5, Run: 040, P, 0, 236, 0, 1, 0, 1, 55, 160, 0, 0, 1
INVAR-5, Run: 041, P, 0, 190, 0, 1, 0, 1, 78, 160, 0, 0, 1
INVAR-5, Run: 042, P, 0, 226, 0, 1, 0, 1, 60, 160, 0, 0, 1
INVAR-5, Run: 043, P, 0, 218, 0, 1, 0, 1, 64, 160, 0, 0, 1
INVAR-5, Run: 044, P, 0, 260, 0, 1, 0, 1, 43, 160, 0, 0, 1
INVAR-5, Run: 045, P, 0, 258, 0, 1, 0, 1, 44, 160, 0, 0, 1
INVAR-5, Run: 046, P, 0, 184, 0, 1, 0, 1, 81, 160, 0, 0, 1
INVAR-5, Run: 047, P, 0, 208, 0, 1, 0, 1, 69, 160, 0, 0, 1
INVAR-5, Run: 048, P, 0, 256, 0, 1, 0, 1, 45, 160, 0, 0, 1
INVAR-5, Run: 049, P, 0, 210, 0, 1, 0, 1, 68, 160, 0, 0, 1
INVAR-5, Run: 050, P, 0, 222, 0, 1, 0, 1, 62, 160, 0, 0, 1
INVAR-5, Run: 051, P, 0, 216, 0, 1, 0, 1, 65, 160, 0, 0, 1
INVAR-5, Run: 052, P, 0, 216, 0, 1, 0, 1, 65, 160, 0, 0, 1
INVAR-5, Run: 053, P, 0, 234, 0, 1, 0, 1, 56, 160, 0, 0, 1
INVAR-5, Run: 054, P, 0, 202, 0, 1, 0, 1, 72, 160, 0, 0, 1
INVAR-5, Run: 055, P, 0, 250, 0, 1, 0, 1, 48, 160, 0, 0, 1
INVAR-5, Run: 056, P, 0, 210, 0, 1, 0, 1, 68, 160, 0, 0, 1
INVAR-5, Run: 057, P, 0, 288, 0, 1, 0, 1, 29, 160, 0, 0, 1
INVAR-5, Run: 058, P, 0, 218, 0, 1, 0, 1, 64, 160, 0, 0, 1
INVAR-5, Run: 059, P, 0, 230, 0, 1, 0, 1, 58, 160, 0, 0, 1
INVAR-5, Run: 060, P, 0, 248, 0, 1, 0, 1, 49, 160, 0, 0, 1
INVAR-5, Run: 061, P, 0, 200, 0, 1, 0, 1, 73, 160, 0, 0, 1
INVAR-5, Run: 062, P, 0, 210, 0, 1, 0, 1, 68, 160, 0, 0, 1
INVAR-5, Run: 063, P, 0, 232, 0, 1, 0, 1, 57, 160, 0, 0, 1
INVAR-5, Run: 064, P, 0, 232, 0, 1, 0, 1, 57, 160, 0, 0, 1
INVAR-5, Run: 065, P, 0, 232, 0, 1, 0, 1, 57, 160, 0, 0, 1
INVAR-5, Run: 066, P, 0, 228, 0, 1, 0, 1, 59, 160, 0, 0, 1
INVAR-5, Run: 067, P, 0, 240, 0, 1, 0, 1, 53, 160, 0, 0, 1
INVAR-5, Run: 068, P, 0, 256, 0, 1, 0, 1, 45, 160, 0, 0, 1
INVAR-5, Run: 069, P, 0, 220, 0, 1, 0, 1, 63, 160, 0, 0, 1
INVAR-5, Run: 070, P, 0, 228, 0, 1, 0, 1, 59, 160, 0, 0, 1
INVAR-5, Run: 071, P, 0, 218, 0, 1, 0, 1, 64, 160, 0, 0, 1
INVAR-5, Run: 072, P, 0, 224, 0, 1, 0, 1, 61, 160, 0, 0, 1
INVAR-5, Run: 073, P, 0, 234, 0, 1, 0, 1, 56, 160, 0, 0, 1
INVAR-5, Run: 074, P, 0, 192, 0, 1, 0, 1, 77, 160, 0, 0, 1
INVAR-5, Run: 075, P, 0, 228, 0, 1, 0, 1, 59, 160, 0, 0, 1
INVAR-5, Run: 076, P, 0, 234, 0, 1, 0, 1, 56, 160, 0, 0, 1
INVAR-5, Run: 077, P, 0, 202, 0, 1, 0, 1, 72, 160, 0, 0, 1
INVAR-5, Run: 078, P, 0, 236, 0, 1, 0, 1, 55, 160, 0, 0, 1
