Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
A12,INVAR-1,100,0,0,0,0,0
A12,INVAR-10,100,0,0,0,0,0
A12,INVAR-11,100,0,0,0,0,0
A12,INVAR-12,100,0,0,0,0,0
A12,INVAR-13,100,0,0,0,0,0
A12,INVAR-14,100,0,0,0,0,0
A12,INVAR-2,100,0,0,0,0,0
A12,INVAR-3,100,0,0,0,0,0
A12,INVAR-4,100,0,0,0,0,0
A12,INVAR-5,100,0,0,0,0,0
A12,INVAR-6,100,0,0,0,0,0
A12,INVAR-7,100,0,0,0,0,0
A12,INVAR-8,100,0,0,0,0,0
A12,INVAR-9,100,0,0,0,0,0
A13,INVAR-1,100,71,0,0,0,71
A13,INVAR-10,100,76,0,0,0,76
A13,INVAR-11,100,77,0,0,0,77
A13,INVAR-12,100,81,0,0,0,81
A13,INVAR-13,100,73,0,0,0,73
A13,INVAR-14,100,78,0,0,0,78
A13,INVAR-2,100,77,0,0,0,77
A13,INVAR-3,100,71,0,0,0,71
A13,INVAR-4,100,72,0,0,0,72
A13,INVAR-5,100,74,0,0,0,74
A13,INVAR-6,100,66,0,0,0,66
A13,INVAR-7,100,78,0,0,0,78
A13,INVAR-8,100,76,0,0,0,76
A13,INVAR-9,100,80,0,0,0,80
A14,INVAR-1,100,0,0,0,0,0
A14,INVAR-10,100,0,0,0,0,0
A14,INVAR-11,100,0,0,0,0,0
A14,INVAR-12,100,0,0,0,0,0
A14,INVAR-13,100,0,0,0,0,0
A14,INVAR-14,100,0,0,0,0,0
A14,INVAR-2,100,0,0,0,0,0
A14,INVAR-3,100,0,0,0,0,0
A14,INVAR-4,100,0,0,0,0,0
A14,INVAR-5,100,0,0,0,0,0
A14,INVAR-6,100,0,0,0,0,0
A14,INVAR-7,100,0,0,0,0,0
A14,INVAR-8,100,0,0,0,0,0
A14,INVAR-9,100,0,0,0,0,0
A15,INVAR-1,100,0,0,0,0,0
A15,INVAR-10,100,0,0,0,0,0
A15,INVAR-11,100,0,0,0,0,0
A15,INVAR-12,100,0,0,0,0,0
A15,INVAR-13,100,0,0,0,0,0
A15,INVAR-14,100,0,0,0,0,0
A15,INVAR-2,100,0,0,0,0,0
A15,INVAR-3,100,0,0,0,0,0
A15,INVAR-4,100,0,0,0,0,0
A15,INVAR-5,100,0,0,0,0,0
A15,INVAR-6,100,0,0,0,0,0
A15,INVAR-7,100,0,0,0,0,0
A15,INVAR-8,100,0,0,0,0,0
A15,INVAR-9,100,0,0,0,0,0
A16,INVAR-1,100,71,0,0,0,71
A16,INVAR-10,100,76,0,0,0,76
A16,INVAR-11,100,77,0,0,0,77
A16,INVAR-12,100,81,0,0,0,81
A16,INVAR-13,100,73,0,0,0,73
A16,INVAR-14,100,78,0,0,0,78
A16,INVAR-2,100,77,0,0,0,77
A16,INVAR-3,100,71,0,0,0,71
A16,INVAR-4,100,72,0,0,0,72
A16,INVAR-5,100,74,0,0,0,74
A16,INVAR-6,100,66,0,0,0,66
A16,INVAR-7,100,78,0,0,0,78
A16,INVAR-8,100,76,0,0,0,76
A16,INVAR-9,100,80,0,0,0,80
A17,INVAR-1,100,71,0,0,0,71
A17,INVAR-10,100,76,0,0,0,76
A17,INVAR-11,100,77,0,0,0,77
A17,INVAR-12,100,81,0,0,0,81
A17,INVAR-13,100,73,0,0,0,73
A17,INVAR-14,100,78,0,0,0,78
A17,INVAR-2,100,77,0,0,0,77
A17,INVAR-3,100,71,0,0,0,71
A17,INVAR-4,100,72,0,0,0,72
A17,INVAR-5,100,74,0,0,0,74
A17,INVAR-6,100,66,0,0,0,66
A17,INVAR-7,100,78,0,0,0,78
A17,INVAR-8,100,76,0,0,0,76
A17,INVAR-9,100,80,0,0,0,80
A18,INVAR-1,100,0,0,0,0,0
A18,INVAR-10,100,0,0,0,0,0
A18,INVAR-11,100,0,0,0,0,0
A18,INVAR-12,100,0,0,0,0,0
