Input Number, Run_Number, Result@ 100, A, CO, D, X1, H, M, PO, CE, Y, PE, B
INVAR-1, Run: 027, F, 16, 0, 0, 0, 0, 0, 0, 28, 47, 1, 0
INVAR-1, Run: 028, F, 10, 0, 0, 0, 0, 0, 0, 31, 53, 1, 0
INVAR-1, Run: 029, F, 24, 0, 0, 0, 0, 0, 0, 24, 39, 1, 0
INVAR-1, Run: 030, F, 2, 0, 0, 0, 0, 0, 0, 35, 61, 1, 0
INVAR-1, Run: 031, F, 10, 0, 0, 0, 0, 0, 0, 31, 53, 1, 0
INVAR-1, Run: 032, F, 34, 0, 0, 0, 0, 0, 0, 19, 29, 1, 0
INVAR-1, Run: 033, F, 10, 0, 0, 0, 0, 0, 0, 31, 53, 1, 0
INVAR-1, Run: 034, F, 22, 0, 0, 0, 0, 0, 0, 25, 41, 1, 0
INVAR-1, Run: 035, F, 24, 0, 0, 0, 0, 0, 0, 24, 39, 1, 0
INVAR-1, Run: 036, F, 16, 0, 0, 0, 0, 0, 0, 28, 47, 1, 0
INVAR-1, Run: 037, F, 20, 0, 0, 0, 0, 0, 0, 26, 43, 1, 0
INVAR-1, Run: 038, F, 24, 0, 0, 0, 0, 0, 0, 24, 39, 1, 0
INVAR-1, Run: 039, F, 8, 0, 0, 0, 0, 0, 0, 32, 55, 1, 0
INVAR-1, Run: 040, F, 14, 0, 0, 0, 0, 0, 0, 29, 49, 1, 0
INVAR-1, Run: 041, F, 20, 0, 0, 0, 0, 0, 0, 26, 43, 1, 0
INVAR-1, Run: 042, F, 14, 0, 0, 0, 0, 0, 0, 29, 49, 1, 0
INVAR-1, Run: 043, F, 6, 0, 0, 0, 0, 0, 0, 33, 57, 1, 0
INVAR-1, Run: 044, F, 18, 0, 0, 0, 0, 0, 0, 27, 45, 1, 0
INVAR-1, Run: 045, F, 10, 0, 0, 0, 0, 0, 0, 31, 53, 1, 0
INVAR-1, Run: 046, F, 26, 0, 0, 0, 0, 0, 0, 23, 37, 1, 0
INVAR-1, Run: 047, F, 20, 0, 0, 0, 0, 0, 0, 26, 43, 1, 0
INVAR-1, Run: 048, F, 8, 0, 0, 0, 0, 0, 0, 32, 55, 1, 0
INVAR-1, Run: 049, F, 4, 0, 0, 0, 0, 0, 0, 34, 59, 1, 0
INVAR-1, Run: 050, F, 16, 0, 0, 0, 0, 0, 0, 28, 47, 1, 0
INVAR-1, Run: 051, F, 24, 0, 0, 0, 0, 0, 0, 24, 39, 1, 0
INVAR-1, Run: 052, F, 20, 0, 0, 0, 0, 0, 0, 26, 43, 1, 0
INVAR-1, Run: 053, F, 16, 0, 0, 0, 0, 0, 0, 28, 47, 1, 0
INVAR-1, Run: 054, F, 4, 0, 0, 0, 0, 0, 0, 34, 59, 1, 0
INVAR-1, Run: 055, F, 10, 0, 0, 0, 0, 0, 0, 31, 53, 1, 0
INVAR-1, Run: 056, F, 8, 0, 0, 0, 0, 0, 0, 32, 55, 1, 0
INVAR-1, Run: 057, F, 12, 0, 0, 0, 0, 0, 0, 30, 51, 1, 0
INVAR-1, Run: 058, F, 26, 0, 0, 0, 0, 0, 0, 23, 37, 1, 0
INVAR-1, Run: 059, F, 4, 0, 0, 0, 0, 0, 0, 34, 59, 1, 0
INVAR-1, Run: 060, F, 8, 0, 0, 0, 0, 0, 0, 32, 55, 1, 0
INVAR-1, Run: 061, F, 12, 0, 0, 0, 0, 0, 0, 30, 51, 1, 0
INVAR-1, Run: 062, F, 6, 0, 0, 0, 0, 0, 0, 33, 57, 1, 0
INVAR-1, Run: 063, F, 14, 0, 0, 0, 0, 0, 0, 29, 49, 1, 0
INVAR-1, Run: 064, F, 36, 0, 0, 0, 0, 0, 0, 18, 27, 1, 0
INVAR-1, Run: 065, F, 6, 0, 0, 0, 0, 0, 0, 33, 57, 1, 0
INVAR-1, Run: 066, F, 6, 0, 0, 0, 0, 0, 0, 33, 57, 1, 0
INVAR-1, Run: 067, F, 0, 0, 0, 0, 0, 0, 0, 36, 63, 1, 0
INVAR-1, Run: 068, F, 14, 0, 0, 0, 0, 0, 0, 29, 49, 1, 0
INVAR-1, Run: 069, F, 6, 0, 0, 0, 0, 0, 0, 33, 57, 1, 0
INVAR-1, Run: 070, F, 10, 0, 0, 0, 0, 0, 0, 31, 53, 1, 0
INVAR-1, Run: 071, F, 4, 0, 0, 0, 0, 0, 0, 34, 59, 1, 0
INVAR-1, Run: 072, F, 8, 0, 0, 0, 0, 0, 0, 32, 55, 1, 0
INVAR-1, Run: 073, F, 16, 0, 0, 0, 0, 0, 0, 28, 47, 1, 0
INVAR-1, Run: 074, F, 14, 0, 0, 0, 0, 0, 0, 29, 49, 1, 0
INVAR-1, Run: 075, F, 20, 0, 0, 0, 0, 0, 0, 26, 43, 1, 0
INVAR-1, Run: 076, F, 10, 0, 0, 0, 0, 0, 0, 31, 53, 1, 0
INVAR-1, Run: 077, F, 6, 0, 0, 0, 0, 0, 0, 33, 57, 1, 0
INVAR-1, Run: 078, F, 16, 0, 0, 0, 0, 0, 0, 28, 47, 1, 0
INVAR-1, Run: 079, F, 16, 0, 0, 0, 0, 0, 0, 28, 47, 1, 0
INVAR-1, Run: 080, F, 10, 0, 0, 0, 0, 0, 0, 31, 53, 1, 0
INVAR-1, Run: 081, F, 10, 0, 0, 0, 0, 0, 0, 31, 53, 1, 0
INVAR-1, Run: 082, F, 4, 0, 0, 0, 0, 0, 0, 34, 59, 1, 0
INVAR-1, Run: 083, F, 18, 0, 0, 0, 0, 0, 0, 27, 45, 1, 0
INVAR-1, Run: 084, F, 4, 0, 0, 0, 0, 0, 0, 34, 59, 1, 0
INVAR-1, Run: 085, F, 16, 0, 0, 0, 0, 0, 0, 28, 47, 1, 0
INVAR-1, Run: 086, F, 20, 0, 0, 0, 0, 0, 0, 26, 43, 1, 0
INVAR-1, Run: 087, F, 28, 0, 0, 0, 0, 0, 0, 22, 35, 1, 0
INVAR-1, Run: 088, F, 4, 0, 0, 0, 0, 0, 0, 34, 59, 1, 0
INVAR-1, Run: 089, F, 10, 0, 0, 0, 0, 0, 0, 31, 53, 1, 0
INVAR-1, Run: 090, F, 20, 0, 0, 0, 0, 0, 0, 26, 43, 1, 0
INVAR-1, Run: 091, F, 12, 0, 0, 0, 0, 0, 0, 30, 51, 1, 0
INVAR-1, Run: 092, F, 12, 0, 0, 0, 0, 0, 0, 30, 51, 1, 0
INVAR-1, Run: 093, F, 10, 0, 0, 0, 0, 0, 0, 31, 53, 1, 0
INVAR-1, Run: 094, F, 4, 0, 0, 0, 0, 0, 0, 34, 59, 1, 0
INVAR-1, Run: 095, F, 4, 0, 0, 0, 0, 0, 0, 34, 59, 1, 0
INVAR-1, Run: 096, F, 16, 0, 0, 0, 0, 0, 0, 28, 47, 1, 0
INVAR-1, Run: 097, F, 22, 0, 0, 0, 0, 0, 0, 25, 41, 1, 0
INVAR-1, Run: 098, F, 20, 0, 0, 0, 0, 0, 0, 26, 43, 1, 0
INVAR-1, Run: 099, F, 18, 0, 0, 0, 0, 0, 0, 27, 45, 1, 0
INVAR-1, Run: 100, F, 4, 0, 0, 0, 0, 0, 0, 34, 59, 1, 0
INVAR-10, Run: 001, F, 32, 0, 0, 0, 0, 0, 0, 384, 668, 1, 0
INVAR-10, Run: 002, F, 44, 0, 0, 0, 0, 0, 0, 378, 656, 1, 0
INVAR-10, Run: 003, F, 6, 0, 0, 0, 0, 0, 0, 397, 694, 1, 0
INVAR-10, Run: 004, F, 2, 0, 0, 0, 0, 0, 0, 399, 698, 1, 0
INVAR-10, Run: 005, F, 60, 0, 0, 0, 0, 0, 0, 370, 640, 1, 0
INVAR-10, Run: 006, F, 26, 0, 0, 0, 0, 0, 0, 387, 674, 1, 0
INVAR-10, Run: 007, F, 30, 0, 0, 0, 0, 0, 0, 385, 670, 1, 0
INVAR-10, Run: 008, F, 6, 0, 0, 0, 0, 0, 0, 397, 694, 1, 0
INVAR-10, Run: 009, F, 28, 0, 0, 0, 0, 0, 0, 386, 672, 1, 0
INVAR-10, Run: 010, F, 20, 0, 0, 0, 0, 0, 0, 390, 680, 1, 0
INVAR-10, Run: 011, F, 56, 0, 0, 0, 0, 0, 0, 372, 644, 1, 0
INVAR-10, Run: 012, F, 46, 0, 0, 0, 0, 0, 0, 377, 654, 1, 0
INVAR-10, Run: 013, F, 8, 0, 0, 0, 0, 0, 0, 396, 692, 1, 0
INVAR-10, Run: 014, F, 20, 0, 0, 0, 0, 0, 0, 390, 680, 1, 0
INVAR-10, Run: 015, F, 4, 0, 0, 0, 0, 0, 0, 398, 696, 1, 0
INVAR-10, Run: 016, F, 62, 0, 0, 0, 0, 0, 0, 369, 638, 1, 0
INVAR-10, Run: 017, F, 70, 0, 0, 0, 0, 0, 0, 365, 630, 1, 0
INVAR-10, Run: 018, F, 60, 0, 0, 0, 0, 0, 0, 370, 640, 1, 0
INVAR-10, Run: 019, F, 78, 0, 0, 0, 0, 0, 0, 361, 622, 1, 0
INVAR-10, Run: 020, F, 78, 0, 0, 0, 0, 0, 0, 361, 622, 1, 0
INVAR-10, Run: 021, F, 98, 0, 0, 0, 0, 0, 0, 351, 602, 1, 0
INVAR-10, Run: 022, F, 14, 0, 0, 0, 0, 0, 0, 393, 686, 1, 0
INVAR-10, Run: 023, F, 24, 0, 0, 0, 0, 0, 0, 388, 676, 1, 0
INVAR-10, Run: 024, F, 10, 0, 0, 0, 0, 0, 0, 395, 690, 1, 0
INVAR-10, Run: 025, F, 22, 0, 0, 0, 0, 0, 0, 389, 678, 1, 0
INVAR-10, Run: 026, F, 14, 0, 0, 0, 0, 0, 0, 393, 686, 1, 0
INVAR-10, Run: 027, F, 40, 0, 0, 0, 0, 0, 0, 380, 660, 1, 0
INVAR-10, Run: 028, F, 110, 0, 0, 0, 0, 0, 0, 345, 590, 1, 0
INVAR-10, Run: 029, F, 6, 0, 0, 0, 0, 0, 0, 397, 694, 1, 0
INVAR-10, Run: 030, F, 20, 0, 0, 0, 0, 0, 0, 390, 680, 1, 0
INVAR-10, Run: 031, F, 38, 0, 0, 0, 0, 0, 0, 381, 662, 1, 0
INVAR-10, Run: 032, F, 36, 0, 0, 0, 0, 0, 0, 382, 664, 1, 0
INVAR-10, Run: 033, F, 32, 0, 0, 0, 0, 0, 0, 384, 668, 1, 0
INVAR-10, Run: 034, F, 14, 0, 0, 0, 0, 0, 0, 393, 686, 1, 0
INVAR-10, Run: 035, F, 10, 0, 0, 0, 0, 0, 0, 395, 690, 1, 0
INVAR-10, Run: 036, F, 24, 0, 0, 0, 0, 0, 0, 388, 676, 1, 0
INVAR-10, Run: 037, F, 18, 0, 0, 0, 0, 0, 0, 391, 682, 1, 0
INVAR-10, Run: 038, F, 36, 0, 0, 0, 0, 0, 0, 382, 664, 1, 0
INVAR-10, Run: 039, F, 32, 0, 0, 0, 0, 0, 0, 384, 668, 1, 0
INVAR-10, Run: 040, F, 8, 0, 0, 0, 0, 0, 0, 396, 692, 1, 0
INVAR-10, Run: 041, F, 50, 0, 0, 0, 0, 0, 0, 375, 650, 1, 0
INVAR-10, Run: 042, F, 10, 0, 0, 0, 0, 0, 0, 395, 690, 1, 0
INVAR-10, Run: 043, F, 50, 0, 0, 0, 0, 0, 0, 375, 650, 1, 0
INVAR-10, Run: 044, F, 132, 0, 0, 0, 0, 0, 0, 334, 568, 1, 0
INVAR-10, Run: 045, F, 40, 0, 0, 0, 0, 0, 0, 380, 660, 1, 0
INVAR-10, Run: 046, F, 28, 0, 0, 0, 0, 0, 0, 386, 672, 1, 0
INVAR-10, Run: 047, F, 2, 0, 0, 0, 0, 0, 0, 399, 698, 1, 0
INVAR-10, Run: 048, F, 50, 0, 0, 0, 0, 0, 0, 375, 650, 1, 0
INVAR-10, Run: 049, F, 82, 0, 0, 0, 0, 0, 0, 359, 618, 1, 0
INVAR-10, Run: 050, F, 16, 0, 0, 0, 0, 0, 0, 392, 684, 1, 0
INVAR-10, Run: 051, F, 54, 0, 0, 0, 0, 0, 0, 373, 646, 1, 0
INVAR-10, Run: 052, F, 8, 0, 0, 0, 0, 0, 0, 396, 692, 1, 0
INVAR-10, Run: 053, F, 14, 0, 0, 0, 0, 0, 0, 393, 686, 1, 0
INVAR-10, Run: 054, F, 90, 0, 0, 0, 0, 0, 0, 355, 610, 1, 0
INVAR-10, Run: 055, F, 98, 0, 0, 0, 0, 0, 0, 351, 602, 1, 0
INVAR-10, Run: 056, F, 44, 0, 0, 0, 0, 0, 0, 378, 656, 1, 0
INVAR-10, Run: 057, F, 62, 0, 0, 0, 0, 0, 0, 369, 638, 1, 0
INVAR-10, Run: 058, F, 40, 0, 0, 0, 0, 0, 0, 380, 660, 1, 0
INVAR-10, Run: 059, F, 88, 0, 0, 0, 0, 0, 0, 356, 612, 1, 0
INVAR-10, Run: 060, F, 38, 0, 0, 0, 0, 0, 0, 381, 662, 1, 0
INVAR-10, Run: 061, F, 50, 0, 0, 0, 0, 0, 0, 375, 650, 1, 0
INVAR-10, Run: 062, F, 68, 0, 0, 0, 0, 0, 0, 366, 632, 1, 0
INVAR-10, Run: 063, F, 112, 0, 0, 0, 0, 0, 0, 344, 588, 1, 0
INVAR-10, Run: 064, F, 56, 0, 0, 0, 0, 0, 0, 372, 644, 1, 0
INVAR-10, Run: 065, F, 8, 0, 0, 0, 0, 0, 0, 396, 692, 1, 0
INVAR-10, Run: 066, F, 62, 0, 0, 0, 0, 0, 0, 369, 638, 1, 0
INVAR-10, Run: 067, F, 14, 0, 0, 0, 0, 0, 0, 393, 686, 1, 0
INVAR-10, Run: 068, F, 104, 0, 0, 0, 0, 0, 0, 348, 596, 1, 0
INVAR-10, Run: 069, F, 6, 0, 0, 0, 0, 0, 0, 397, 694, 1, 0
INVAR-10, Run: 070, F, 90, 0, 0, 0, 0, 0, 0, 355, 610, 1, 0
INVAR-10, Run: 071, F, 74, 0, 0, 0, 0, 0, 0, 363, 626, 1, 0
INVAR-10, Run: 072, F, 48, 0, 0, 0, 0, 0, 0, 376, 652, 1, 0
INVAR-10, Run: 073, F, 18, 0, 0, 0, 0, 0, 0, 391, 682, 1, 0
INVAR-10, Run: 074, F, 60, 0, 0, 0, 0, 0, 0, 370, 640, 1, 0
INVAR-10, Run: 075, F, 24, 0, 0, 0, 0, 0, 0, 388, 676, 1, 0
INVAR-10, Run: 076, F, 22, 0, 0, 0, 0, 0, 0, 389, 678, 1, 0
INVAR-10, Run: 077, F, 16, 0, 0, 0, 0, 0, 0, 392, 684, 1, 0
INVAR-10, Run: 078, F, 106, 0, 0, 0, 0, 0, 0, 347, 594, 1, 0
INVAR-10, Run: 079, F, 12, 0, 0, 0, 0, 0, 0, 394, 688, 1, 0
INVAR-10, Run: 080, F, 2, 0, 0, 0, 0, 0, 0, 399, 698, 1, 0
INVAR-10, Run: 081, F, 8, 0, 0, 0, 0, 0, 0, 396, 692, 1, 0
INVAR-10, Run: 082, F, 32, 0, 0, 0, 0, 0, 0, 384, 668, 1, 0
INVAR-10, Run: 083, F, 64, 0, 0, 0, 0, 0, 0, 368, 636, 1, 0
INVAR-10, Run: 084, F, 4, 0, 0, 0, 0, 0, 0, 398, 696, 1, 0
INVAR-10, Run: 085, F, 28, 0, 0, 0, 0, 0, 0, 386, 672, 1, 0
INVAR-10, Run: 086, F, 2, 0, 0, 0, 0, 0, 0, 399, 698, 1, 0
INVAR-10, Run: 087, F, 8, 0, 0, 0, 0, 0, 0, 396, 692, 1, 0
INVAR-10, Run: 088, F, 2, 0, 0, 0, 0, 0, 0, 399, 698, 1, 0
INVAR-10, Run: 089, F, 14, 0, 0, 0, 0, 0, 0, 393, 686, 1, 0
INVAR-10, Run: 090, F, 6, 0, 0, 0, 0, 0, 0, 397, 694, 1, 0
INVAR-10, Run: 091, F, 78, 0, 0, 0, 0, 0, 0, 361, 622, 1, 0
INVAR-10, Run: 092, F, 64, 0, 0, 0, 0, 0, 0, 368, 636, 1, 0
INVAR-10, Run: 093, F, 106, 0, 0, 0, 0, 0, 0, 347, 594, 1, 0
INVAR-10, Run: 094, F, 112, 0, 0, 0, 0, 0, 0, 344, 588, 1, 0
INVAR-10, Run: 095, F, 56, 0, 0, 0, 0, 0, 0, 372, 644, 1, 0
INVAR-10, Run: 096, F, 14, 0, 0, 0, 0, 0, 0, 393, 686, 1, 0
INVAR-10, Run: 097, F, 42, 0, 0, 0, 0, 0, 0, 379, 658, 1, 0
INVAR-10, Run: 098, F, 6, 0, 0, 0, 0, 0, 0, 397, 694, 1, 0
INVAR-10, Run: 099, F, 90, 0, 0, 0, 0, 0, 0, 355, 610, 1, 0
INVAR-10, Run: 100, F, 68, 0, 0, 0, 0, 0, 0, 366, 632, 1, 0
INVAR-2, Run: 001, F, 6, 0, 0, 0, 0, 0, 0, 109, 190, 1, 0
INVAR-2, Run: 002, F, 10, 0, 0, 0, 0, 0, 0, 107, 186, 1, 0
INVAR-2, Run: 003, F, 24, 0, 0, 0, 0, 0, 0, 100, 172, 1, 0
INVAR-2, Run: 004, F, 6, 0, 0, 0, 0, 0, 0, 109, 190, 1, 0
INVAR-2, Run: 005, F, 28, 0, 0, 0, 0, 0, 0, 98, 168, 1, 0
INVAR-2, Run: 006, F, 32, 0, 0, 0, 0, 0, 0, 96, 164, 1, 0
INVAR-2, Run: 007, F, 20, 0, 0, 0, 0, 0, 0, 102, 176, 1, 0
INVAR-2, Run: 008, F, 10, 0, 0, 0, 0, 0, 0, 107, 186, 1, 0
INVAR-2, Run: 009, F, 74, 0, 0, 0, 0, 0, 0, 75, 122, 1, 0
INVAR-2, Run: 010, F, 2, 0, 0, 0, 0, 0, 0, 111, 194, 1, 0
INVAR-2, Run: 011, F, 22, 0, 0, 0, 0, 0, 0, 101, 174, 1, 0
INVAR-2, Run: 012, F, 46, 0, 0, 0, 0, 0, 0, 89, 150, 1, 0
INVAR-2, Run: 013, F, 40, 0, 0, 0, 0, 0, 0, 92, 156, 1, 0
INVAR-2, Run: 014, F, 24, 0, 0, 0, 0, 0, 0, 100, 172, 1, 0
INVAR-2, Run: 015, F, 10, 0, 0, 0, 0, 0, 0, 107, 186, 1, 0
INVAR-2, Run: 016, F, 32, 0, 0, 0, 0, 0, 0, 96, 164, 1, 0
INVAR-2, Run: 017, F, 6, 0, 0, 0, 0, 0, 0, 109, 190, 1, 0
INVAR-2, Run: 018, F, 36, 0, 0, 0, 0, 0, 0, 94, 160, 1, 0
INVAR-2, Run: 019, F, 18, 0, 0, 0, 0, 0, 0, 103, 178, 1, 0
INVAR-2, Run: 020, F, 34, 0, 0, 0, 0, 0, 0, 95, 162, 1, 0
INVAR-2, Run: 021, F, 20, 0, 0, 0, 0, 0, 0, 102, 176, 1, 0
INVAR-2, Run: 022, F, 10, 0, 0, 0, 0, 0, 0, 107, 186, 1, 0
INVAR-2, Run: 023, F, 12, 0, 0, 0, 0, 0, 0, 106, 184, 1, 0
INVAR-2, Run: 024, F, 26, 0, 0, 0, 0, 0, 0, 99, 170, 1, 0
INVAR-2, Run: 025, F, 24, 0, 0, 0, 0, 0, 0, 100, 172, 1, 0
INVAR-2, Run: 026, F, 66, 0, 0, 0, 0, 0, 0, 79, 130, 1, 0
INVAR-2, Run: 027, F, 22, 0, 0, 0, 0, 0, 0, 101, 174, 1, 0
INVAR-2, Run: 028, F, 48, 0, 0, 0, 0, 0, 0, 88, 148, 1, 0
INVAR-2, Run: 029, F, 10, 0, 0, 0, 0, 0, 0, 107, 186, 1, 0
INVAR-2, Run: 030, F, 24, 0, 0, 0, 0, 0, 0, 100, 172, 1, 0
INVAR-2, Run: 031, F, 24, 0, 0, 0, 0, 0, 0, 100, 172, 1, 0
INVAR-2, Run: 032, F, 12, 0, 0, 0, 0, 0, 0, 106, 184, 1, 0
INVAR-2, Run: 033, F, 24, 0, 0, 0, 0, 0, 0, 100, 172, 1, 0
INVAR-2, Run: 034, F, 28, 0, 0, 0, 0, 0, 0, 98, 168, 1, 0
INVAR-2, Run: 035, F, 20, 0, 0, 0, 0, 0, 0, 102, 176, 1, 0
INVAR-2, Run: 036, F, 26, 0, 0, 0, 0, 0, 0, 99, 170, 1, 0
INVAR-2, Run: 037, F, 16, 0, 0, 0, 0, 0, 0, 104, 180, 1, 0
INVAR-2, Run: 038, F, 10, 0, 0, 0, 0, 0, 0, 107, 186, 1, 0
INVAR-2, Run: 039, F, 8, 0, 0, 0, 0, 0, 0, 108, 188, 1, 0
INVAR-2, Run: 040, F, 10, 0, 0, 0, 0, 0, 0, 107, 186, 1, 0
INVAR-2, Run: 041, F, 54, 0, 0, 0, 0, 0, 0, 85, 142, 1, 0
INVAR-2, Run: 042, F, 10, 0, 0, 0, 0, 0, 0, 107, 186, 1, 0
INVAR-2, Run: 043, F, 4, 0, 0, 0, 0, 0, 0, 110, 192, 1, 0
INVAR-2, Run: 044, F, 38, 0, 0, 0, 0, 0, 0, 93, 158, 1, 0
INVAR-2, Run: 045, F, 36, 0, 0, 0, 0, 0, 0, 94, 160, 1, 0
INVAR-2, Run: 046, F, 16, 0, 0, 0, 0, 0, 0, 104, 180, 1, 0
INVAR-2, Run: 047, F, 10, 0, 0, 0, 0, 0, 0, 107, 186, 1, 0
INVAR-2, Run: 048, F, 16, 0, 0, 0, 0, 0, 0, 104, 180, 1, 0
INVAR-2, Run: 049, F, 50, 0, 0, 0, 0, 0, 0, 87, 146, 1, 0
INVAR-2, Run: 050, F, 6, 0, 0, 0, 0, 0, 0, 109, 190, 1, 0
INVAR-2, Run: 051, F, 50, 0, 0, 0, 0, 0, 0, 87, 146, 1, 0
INVAR-2, Run: 052, F, 56, 0, 0, 0, 0, 0, 0, 84, 140, 1, 0
INVAR-2, Run: 053, F, 46, 0, 0, 0, 0, 0, 0, 89, 150, 1, 0
INVAR-2, Run: 054, F, 18, 0, 0, 0, 0, 0, 0, 103, 178, 1, 0
INVAR-2, Run: 055, F, 28, 0, 0, 0, 0, 0, 0, 98, 168, 1, 0
INVAR-2, Run: 056, F, 6, 0, 0, 0, 0, 0, 0, 109, 190, 1, 0
INVAR-2, Run: 057, F, 70, 0, 0, 0, 0, 0, 0, 77, 126, 1, 0
INVAR-2, Run: 058, F, 4, 0, 0, 0, 0, 0, 0, 110, 192, 1, 0
INVAR-2, Run: 059, F, 4, 0, 0, 0, 0, 0, 0, 110, 192, 1, 0
INVAR-2, Run: 060, F, 2, 0, 0, 0, 0, 0, 0, 111, 194, 1, 0
INVAR-2, Run: 061, F, 4, 0, 0, 0, 0, 0, 0, 110, 192, 1, 0
INVAR-2, Run: 062, F, 2, 0, 0, 0, 0, 0, 0, 111, 194, 1, 0
INVAR-2, Run: 063, F, 14, 0, 0, 0, 0, 0, 0, 105, 182, 1, 0
INVAR-2, Run: 064, F, 52, 0, 0, 0, 0, 0, 0, 86, 144, 1, 0
INVAR-2, Run: 065, F, 30, 0, 0, 0, 0, 0, 0, 97, 166, 1, 0
INVAR-2, Run: 066, F, 28, 0, 0, 0, 0, 0, 0, 98, 168, 1, 0
INVAR-2, Run: 067, F, 24, 0, 0, 0, 0, 0, 0, 100, 172, 1, 0
INVAR-2, Run: 068, F, 34, 0, 0, 0, 0, 0, 0, 95, 162, 1, 0
INVAR-2, Run: 069, F, 4, 0, 0, 0, 0, 0, 0, 110, 192, 1, 0
INVAR-2, Run: 070, F, 0, 0, 0, 0, 0, 0, 0, 112, 196, 1, 0
INVAR-2, Run: 071, F, 18, 0, 0, 0, 0, 0, 0, 103, 178, 1, 0
INVAR-2, Run: 072, F, 4, 0, 0, 0, 0, 0, 0, 110, 192, 1, 0
INVAR-2, Run: 073, F, 12, 0, 0, 0, 0, 0, 0, 106, 184, 1, 0
INVAR-2, Run: 074, F, 62, 0, 0, 0, 0, 0, 0, 81, 134, 1, 0
INVAR-2, Run: 075, F, 2, 0, 0, 0, 0, 0, 0, 111, 194, 1, 0
INVAR-2, Run: 076, F, 8, 0, 0, 0, 0, 0, 0, 108, 188, 1, 0
INVAR-2, Run: 077, F, 8, 0, 0, 0, 0, 0, 0, 108, 188, 1, 0
INVAR-2, Run: 078, F, 14, 0, 0, 0, 0, 0, 0, 105, 182, 1, 0
INVAR-2, Run: 079, F, 10, 0, 0, 0, 0, 0, 0, 107, 186, 1, 0
INVAR-2, Run: 080, F, 32, 0, 0, 0, 0, 0, 0, 96, 164, 1, 0
INVAR-2, Run: 081, F, 36, 0, 0, 0, 0, 0, 0, 94, 160, 1, 0
INVAR-2, Run: 082, F, 10, 0, 0, 0, 0, 0, 0, 107, 186, 1, 0
INVAR-2, Run: 083, F, 44, 0, 0, 0, 0, 0, 0, 90, 152, 1, 0
INVAR-2, Run: 084, F, 32, 0, 0, 0, 0, 0, 0, 96, 164, 1, 0
INVAR-2, Run: 085, F, 20, 0, 0, 0, 0, 0, 0, 102, 176, 1, 0
INVAR-2, Run: 086, F, 6, 0, 0, 0, 0, 0, 0, 109, 190, 1, 0
INVAR-2, Run: 087, F, 24, 0, 0, 0, 0, 0, 0, 100, 172, 1, 0
INVAR-2, Run: 088, F, 30, 0, 0, 0, 0, 0, 0, 97, 166, 1, 0
INVAR-2, Run: 089, F, 34, 0, 0, 0, 0, 0, 0, 95, 162, 1, 0
