Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
A3,INVAR-1,100,0,0,0,0,0
A3,INVAR-10,100,0,0,0,0,0
A3,INVAR-11,100,0,0,0,0,0
A3,INVAR-12,100,0,0,0,0,0
A3,INVAR-13,100,0,0,0,0,0
A3,INVAR-14,100,0,0,0,0,0
A3,INVAR-15,100,0,0,0,0,0
A3,INVAR-16,100,0,0,0,0,0
A3,INVAR-17,100,0,0,0,0,0
A3,INVAR-18,100,0,0,0,0,0
A3,INVAR-19,100,0,0,0,0,0
A3,INVAR-2,100,0,0,0,0,0
A3,INVAR-20,100,0,0,0,0,0
A3,INVAR-21,100,0,0,0,0,0
A3,INVAR-22,100,0,0,0,0,0
A3,INVAR-23,100,0,0,0,0,0
A3,INVAR-24,100,0,0,0,0,0
A3,INVAR-25,100,0,0,0,0,0
A3,INVAR-26,100,0,0,0,0,0
A3,INVAR-27,100,0,0,0,0,0
A3,INVAR-28,100,0,0,0,0,0
A3,INVAR-3,100,0,0,0,0,0
A3,INVAR-4,100,0,0,0,0,0
A3,INVAR-5,100,0,0,0,0,0
A3,INVAR-6,100,0,0,0,0,0
A3,INVAR-7,100,0,0,0,0,0
A3,INVAR-8,100,0,0,0,0,0
A3,INVAR-9,100,0,0,0,0,0
A4,INVAR-1,100,0,0,0,0,0
A4,INVAR-10,100,0,0,0,0,0
A4,INVAR-11,100,0,0,0,0,0
A4,INVAR-12,100,0,0,0,0,0
A4,INVAR-13,100,0,0,0,0,0
A4,INVAR-14,100,0,0,0,0,0
A4,INVAR-15,100,0,0,0,0,0
A4,INVAR-16,100,0,0,0,0,0
A4,INVAR-17,100,0,0,0,0,0
A4,INVAR-18,100,0,0,0,0,0
A4,INVAR-19,100,0,0,0,0,0
A4,INVAR-2,100,0,0,0,0,0
A4,INVAR-20,100,0,0,0,0,0
A4,INVAR-21,100,0,0,0,0,0
A4,INVAR-22,100,0,0,0,0,0
A4,INVAR-23,100,0,0,0,0,0
A4,INVAR-24,100,0,0,0,0,0
A4,INVAR-25,100,0,0,0,0,0
A4,INVAR-26,100,0,0,0,0,0
A4,INVAR-27,100,0,0,0,0,0
A4,INVAR-28,100,0,0,0,0,0
