Test, Input, Number_R, Number_F, Number_E, Number_TSE, Number_TEE, Number_NP
A1,INVAR-1,100,0,0,0,0,0
A1,INVAR-10,100,0,0,0,0,0
A1,INVAR-11,100,0,0,0,0,0
A1,INVAR-12,100,0,0,0,0,0
A1,INVAR-13,100,0,0,0,0,0
A1,INVAR-14,100,0,0,0,0,0
A1,INVAR-2,100,0,0,0,0,0
A1,INVAR-3,100,0,0,0,0,0
A1,INVAR-4,100,0,0,0,0,0
A1,INVAR-5,100,0,0,0,0,0
A1,INVAR-6,100,0,0,0,0,0
A1,INVAR-7,100,0,0,0,0,0
A1,INVAR-8,100,0,0,0,0,0
A1,INVAR-9,100,0,0,0,0,0
A10,INVAR-1,100,66,0,0,0,66
A10,INVAR-10,100,71,0,0,0,71
A10,INVAR-11,100,56,0,0,0,56
A10,INVAR-12,100,64,0,0,0,64
A10,INVAR-13,100,67,0,0,0,67
A10,INVAR-14,100,70,0,0,0,70
A10,INVAR-2,100,76,0,0,0,76
A10,INVAR-3,100,72,0,0,0,72
A10,INVAR-4,100,74,0,0,0,74
A10,INVAR-5,100,75,0,0,0,75
A10,INVAR-6,100,65,0,0,0,65
A10,INVAR-7,100,60,0,0,0,60
A10,INVAR-8,100,67,0,0,0,67
A10,INVAR-9,100,65,0,0,0,65
A11,INVAR-1,100,0,0,0,0,0
A11,INVAR-10,100,0,0,0,0,0
A11,INVAR-11,100,0,0,0,0,0
A11,INVAR-12,100,0,0,0,0,0
A11,INVAR-13,100,0,0,0,0,0
A11,INVAR-14,100,0,0,0,0,0
A11,INVAR-2,100,0,0,0,0,0
A11,INVAR-3,100,0,0,0,0,0
A11,INVAR-4,100,0,0,0,0,0
A11,INVAR-5,100,0,0,0,0,0
A11,INVAR-6,100,0,0,0,0,0
A11,INVAR-7,100,0,0,0,0,0
A11,INVAR-8,100,0,0,0,0,0
A11,INVAR-9,100,0,0,0,0,0
A2,INVAR-1,100,0,0,0,0,0
A2,INVAR-10,100,0,0,0,0,0
A2,INVAR-11,100,0,0,0,0,0
A2,INVAR-12,100,0,0,0,0,0
A2,INVAR-13,100,0,0,0,0,0
A2,INVAR-14,100,0,0,0,0,0
A2,INVAR-2,100,0,0,0,0,0
A2,INVAR-3,100,0,0,0,0,0
A2,INVAR-4,100,0,0,0,0,0
A2,INVAR-5,100,0,0,0,0,0
A2,INVAR-6,100,0,0,0,0,0
A2,INVAR-7,100,0,0,0,0,0
A2,INVAR-8,100,0,0,0,0,0
A2,INVAR-9,100,0,0,0,0,0
A3,INVAR-1,100,0,0,0,0,0
A3,INVAR-10,100,0,0,0,0,0
A3,INVAR-11,100,0,0,0,0,0
A3,INVAR-12,100,0,0,0,0,0
A3,INVAR-13,100,0,0,0,0,0
A3,INVAR-14,100,0,0,0,0,0
A3,INVAR-2,100,0,0,0,0,0
A3,INVAR-3,100,0,0,0,0,0
A3,INVAR-4,100,0,0,0,0,0
A3,INVAR-5,100,0,0,0,0,0
A3,INVAR-6,100,0,0,0,0,0
A3,INVAR-7,100,0,0,0,0,0
A3,INVAR-8,100,0,0,0,0,0
A3,INVAR-9,100,0,0,0,0,0
A4,INVAR-1,100,0,0,0,0,0
A4,INVAR-10,100,0,0,0,0,0
A4,INVAR-11,100,0,0,0,0,0
A4,INVAR-12,100,0,0,0,0,0
A4,INVAR-13,100,0,0,0,0,0
A4,INVAR-14,100,0,0,0,0,0
A4,INVAR-2,100,0,0,0,0,0
A4,INVAR-3,100,0,0,0,0,0
A4,INVAR-4,100,0,0,0,0,0
A4,INVAR-5,100,0,0,0,0,0
A4,INVAR-6,100,0,0,0,0,0
A4,INVAR-7,100,0,0,0,0,0
A4,INVAR-8,100,0,0,0,0,0
A4,INVAR-9,100,0,0,0,0,0
A5,INVAR-1,100,0,0,0,0,0
A5,INVAR-10,100,0,0,0,0,0
A5,INVAR-11,100,0,0,0,0,0
A5,INVAR-12,100,0,0,0,0,0
A5,INVAR-13,100,0,0,0,0,0
A5,INVAR-14,100,0,0,0,0,0
A5,INVAR-2,100,0,0,0,0,0
A5,INVAR-3,100,0,0,0,0,0
A5,INVAR-4,100,0,0,0,0,0
A5,INVAR-5,100,0,0,0,0,0
A5,INVAR-6,100,0,0,0,0,0
A5,INVAR-7,100,0,0,0,0,0
A5,INVAR-8,100,0,0,0,0,0
A5,INVAR-9,100,0,0,0,0,0
A6,INVAR-1,100,66,0,0,0,66
A6,INVAR-10,100,71,0,0,0,71
A6,INVAR-11,100,56,0,0,0,56
A6,INVAR-12,100,64,0,0,0,64
A6,INVAR-13,100,67,0,0,0,67
A6,INVAR-14,100,70,0,0,0,70
A6,INVAR-2,100,76,0,0,0,76
A6,INVAR-3,100,72,0,0,0,72
A6,INVAR-4,100,74,0,0,0,74
A6,INVAR-5,100,75,0,0,0,75
A6,INVAR-6,100,65,0,0,0,65
A6,INVAR-7,100,60,0,0,0,60
A6,INVAR-8,100,67,0,0,0,67
A6,INVAR-9,100,65,0,0,0,65
A7,INVAR-1,100,66,0,0,0,66
A7,INVAR-10,100,71,0,0,0,71
A7,INVAR-11,100,56,0,0,0,56
A7,INVAR-12,100,64,0,0,0,64
A7,INVAR-13,100,67,0,0,0,67
A7,INVAR-14,100,70,0,0,0,70
A7,INVAR-2,100,76,0,0,0,76
A7,INVAR-3,100,72,0,0,0,72
A7,INVAR-4,100,74,0,0,0,74
A7,INVAR-5,100,75,0,0,0,75
A7,INVAR-6,100,65,0,0,0,65
A7,INVAR-7,100,60,0,0,0,60
A7,INVAR-8,100,67,0,0,0,67
A7,INVAR-9,100,65,0,0,0,65
A8,INVAR-1,100,0,0,0,0,0
A8,INVAR-10,100,0,0,0,0,0
A8,INVAR-11,100,0,0,0,0,0
A8,INVAR-12,100,0,0,0,0,0
A8,INVAR-13,100,0,0,0,0,0
A8,INVAR-14,100,0,0,0,0,0
A8,INVAR-2,100,0,0,0,0,0
A8,INVAR-3,100,0,0,0,0,0
A8,INVAR-4,100,0,0,0,0,0
A8,INVAR-5,100,0,0,0,0,0
A8,INVAR-6,100,0,0,0,0,0
A8,INVAR-7,100,0,0,0,0,0
A8,INVAR-8,100,0,0,0,0,0
A8,INVAR-9,100,0,0,0,0,0
A9,INVAR-1,100,66,0,0,0,66
A9,INVAR-10,100,71,0,0,0,71
A9,INVAR-11,100,56,0,0,0,56
A9,INVAR-12,100,64,0,0,0,64
A9,INVAR-13,100,67,0,0,0,67
A9,INVAR-14,100,70,0,0,0,70
A9,INVAR-2,100,76,0,0,0,76
A9,INVAR-3,100,72,0,0,0,72
A9,INVAR-4,100,74,0,0,0,74
A9,INVAR-5,100,75,0,0,0,75
A9,INVAR-6,100,65,0,0,0,65
A9,INVAR-7,100,60,0,0,0,60
A9,INVAR-8,100,67,0,0,0,67
A9,INVAR-9,100,65,0,0,0,65
