Input Number, Run_Number, Result@ 100, Y, X1, H, M, PO, CE, D, CO, PE, A, B
INVAR-5, Run: 079, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 080, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 081, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 082, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 083, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 084, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 085, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 086, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 087, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 088, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 089, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 090, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 091, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 092, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 093, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 094, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 095, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 096, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 097, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 098, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 099, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-5, Run: 100, F, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1
INVAR-6, Run: 001, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 002, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 003, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 004, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 005, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 006, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 007, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 008, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 009, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 010, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 011, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 012, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 013, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 014, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 015, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 016, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 017, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 018, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 019, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 020, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 021, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 022, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 023, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 024, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 025, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 026, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 027, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 028, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 029, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 030, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 031, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 032, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 033, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 034, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 035, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 036, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 037, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 038, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 039, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 040, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 041, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 042, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 043, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 044, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 045, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 046, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 047, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 048, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 049, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 050, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 051, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 052, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 053, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 054, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 055, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 056, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 057, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 058, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 059, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 060, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 061, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 062, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 063, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 064, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 065, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 066, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 067, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 068, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 069, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 070, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 071, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 072, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 073, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 074, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 075, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 076, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 077, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 078, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 079, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 080, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 081, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 082, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 083, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 084, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 085, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 086, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 087, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 088, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 089, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 090, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 091, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 092, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 093, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 094, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 095, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 096, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 097, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 098, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 099, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-6, Run: 100, F, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1
INVAR-7, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 030, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 031, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 032, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 033, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 034, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 035, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 036, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 037, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 038, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 039, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 040, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 041, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 042, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 043, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 044, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 045, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 046, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 047, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 048, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 049, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 050, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 051, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 052, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 053, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 054, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 055, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 056, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 057, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 058, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 059, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 060, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 061, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 062, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 063, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 064, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 065, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 066, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 067, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 068, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 069, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 070, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 071, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 072, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 073, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 074, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 075, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 076, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 077, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 078, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 079, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 080, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 081, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 082, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 083, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 084, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 085, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 086, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 087, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 088, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 089, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 090, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 091, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 092, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 093, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 094, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 095, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 096, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 097, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 098, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 099, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 100, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-8, Run: 001, F, 0, 0, 0, 0, 0, 25, 0, 57, 1, 93, 0
INVAR-8, Run: 002, F, 0, 0, 0, 0, 0, 25, 0, 19, 1, 131, 0
INVAR-8, Run: 003, F, 0, 0, 0, 0, 0, 25, 0, 68, 1, 82, 0
INVAR-8, Run: 004, F, 0, 0, 0, 0, 0, 25, 0, 35, 1, 115, 0
INVAR-8, Run: 005, F, 0, 0, 0, 0, 0, 25, 0, 69, 1, 81, 0
INVAR-8, Run: 006, F, 0, 0, 0, 0, 0, 25, 0, 21, 1, 129, 0
INVAR-8, Run: 007, F, 0, 0, 0, 0, 0, 25, 0, 3, 1, 147, 0
INVAR-8, Run: 008, F, 0, 0, 0, 0, 0, 25, 0, 90, 1, 60, 0
INVAR-8, Run: 009, F, 0, 0, 0, 0, 0, 25, 0, 67, 1, 83, 0
INVAR-8, Run: 010, P, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0
INVAR-8, Run: 011, F, 0, 0, 0, 0, 0, 25, 0, 3, 1, 147, 0
INVAR-8, Run: 012, F, 0, 0, 0, 0, 0, 25, 0, 7, 1, 143, 0
INVAR-8, Run: 013, P, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0
INVAR-8, Run: 014, F, 0, 0, 0, 0, 0, 25, 0, 2, 1, 148, 0
INVAR-8, Run: 015, F, 0, 0, 0, 0, 0, 25, 0, 1, 1, 149, 0
INVAR-8, Run: 016, F, 0, 0, 0, 0, 0, 25, 0, 4, 1, 146, 0
INVAR-8, Run: 017, F, 0, 0, 0, 0, 0, 25, 0, 7, 1, 143, 0
INVAR-8, Run: 018, P, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0
INVAR-8, Run: 019, F, 0, 0, 0, 0, 0, 25, 0, 91, 1, 59, 0
INVAR-8, Run: 020, F, 0, 0, 0, 0, 0, 25, 0, 69, 1, 81, 0
INVAR-8, Run: 021, F, 0, 0, 0, 0, 0, 25, 0, 76, 1, 74, 0
INVAR-8, Run: 022, F, 0, 0, 0, 0, 0, 25, 0, 9, 1, 141, 0
INVAR-8, Run: 023, F, 0, 0, 0, 0, 0, 25, 0, 20, 1, 130, 0
INVAR-8, Run: 024, P, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0
INVAR-8, Run: 025, P, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0
INVAR-8, Run: 026, F, 0, 0, 0, 0, 0, 25, 0, 88, 1, 62, 0
INVAR-8, Run: 027, F, 0, 0, 0, 0, 0, 25, 0, 8, 1, 142, 0
INVAR-8, Run: 028, F, 0, 0, 0, 0, 0, 25, 0, 2, 1, 148, 0
INVAR-8, Run: 029, F, 0, 0, 0, 0, 0, 25, 0, 5, 1, 145, 0
INVAR-8, Run: 030, F, 0, 0, 0, 0, 0, 25, 0, 21, 1, 129, 0
INVAR-8, Run: 031, F, 0, 0, 0, 0, 0, 25, 0, 36, 1, 114, 0
INVAR-8, Run: 032, F, 0, 0, 0, 0, 0, 25, 0, 15, 1, 135, 0
INVAR-8, Run: 033, F, 0, 0, 0, 0, 0, 25, 0, 72, 1, 78, 0
INVAR-8, Run: 034, F, 0, 0, 0, 0, 0, 25, 0, 82, 1, 68, 0
INVAR-8, Run: 035, F, 0, 0, 0, 0, 0, 25, 0, 27, 1, 123, 0
INVAR-8, Run: 036, P, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0
INVAR-8, Run: 037, F, 0, 0, 0, 0, 0, 25, 0, 10, 1, 140, 0
INVAR-8, Run: 038, F, 0, 0, 0, 0, 0, 25, 0, 5, 1, 145, 0
INVAR-8, Run: 039, F, 0, 0, 0, 0, 0, 25, 0, 79, 1, 71, 0
INVAR-8, Run: 040, F, 0, 0, 0, 0, 0, 25, 0, 60, 1, 90, 0
INVAR-8, Run: 041, F, 0, 0, 0, 0, 0, 25, 0, 23, 1, 127, 0
INVAR-8, Run: 042, F, 0, 0, 0, 0, 0, 25, 0, 119, 1, 31, 0
INVAR-8, Run: 043, F, 0, 0, 0, 0, 0, 25, 0, 70, 1, 80, 0
INVAR-8, Run: 044, F, 0, 0, 0, 0, 0, 25, 0, 2, 1, 148, 0
INVAR-8, Run: 045, F, 0, 0, 0, 0, 0, 25, 0, 6, 1, 144, 0
INVAR-8, Run: 046, F, 0, 0, 0, 0, 0, 25, 0, 70, 1, 80, 0
INVAR-8, Run: 047, F, 0, 0, 0, 0, 0, 25, 0, 12, 1, 138, 0
INVAR-8, Run: 048, F, 0, 0, 0, 0, 0, 25, 0, 23, 1, 127, 0
INVAR-8, Run: 049, F, 0, 0, 0, 0, 0, 25, 0, 22, 1, 128, 0
INVAR-8, Run: 050, P, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0
INVAR-8, Run: 051, F, 0, 0, 0, 0, 0, 25, 0, 28, 1, 122, 0
INVAR-8, Run: 052, F, 0, 0, 0, 0, 0, 25, 0, 5, 1, 145, 0
INVAR-8, Run: 053, F, 0, 0, 0, 0, 0, 25, 0, 7, 1, 143, 0
INVAR-8, Run: 054, F, 0, 0, 0, 0, 0, 25, 0, 33, 1, 117, 0
INVAR-8, Run: 055, F, 0, 0, 0, 0, 0, 25, 0, 22, 1, 128, 0
INVAR-8, Run: 056, F, 0, 0, 0, 0, 0, 25, 0, 17, 1, 133, 0
INVAR-8, Run: 057, F, 0, 0, 0, 0, 0, 25, 0, 17, 1, 133, 0
INVAR-8, Run: 058, F, 0, 0, 0, 0, 0, 25, 0, 78, 1, 72, 0
INVAR-8, Run: 059, F, 0, 0, 0, 0, 0, 25, 0, 47, 1, 103, 0
INVAR-8, Run: 060, F, 0, 0, 0, 0, 0, 25, 0, 30, 1, 120, 0
INVAR-8, Run: 061, F, 0, 0, 0, 0, 0, 25, 0, 5, 1, 145, 0
INVAR-8, Run: 062, P, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0
INVAR-8, Run: 063, F, 0, 0, 0, 0, 0, 25, 0, 62, 1, 88, 0
INVAR-8, Run: 064, F, 0, 0, 0, 0, 0, 25, 0, 67, 1, 83, 0
INVAR-8, Run: 065, F, 0, 0, 0, 0, 0, 25, 0, 3, 1, 147, 0
INVAR-8, Run: 066, F, 0, 0, 0, 0, 0, 25, 0, 16, 1, 134, 0
INVAR-8, Run: 067, F, 0, 0, 0, 0, 0, 25, 0, 3, 1, 147, 0
INVAR-8, Run: 068, P, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0
